id,file,page_link,page_number,marginal_text,merged,text_line
i-Au49646kYbG6TEVEAkCLR,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,0.0,0.0,"Herr talman, mina herrar! Av de bilagor, som äro fogade vid utskottets utlåtande, framgår, att riksantikvarien vid förvärvet för statens historiska museums räkning av den s. k. Viklaumadonnan förfarit fullt korrekt. Församlingen hade obestridlig rätt att förfoga över madonnabilden, men alla fackmän voro eniga om, såsom också landshövding Roos här antydde, att kyrkan icke längre var en lämplig förvaringsplats för den. Att den kunnat bevaras så länge och så väl i kyrkan, som hittills skett, har berott därpå, att kyrkan saknat uppvärmningsanordningar, varigenom kunnat undvikas häftiga temperaturväxlingar. Nu har emellertid församlingen beslutat att insätta en värmeugn, och därigenom försämras förhållandena i detta avseende. Därjämte ökas ju också risken för eldfara. Under sådana förhållanden erbjödo sig Gotlands fornvänner att till församlingen betala 1,000 kronor, om församlingen ville medgiva, att bilden finge förvaras i Gotlands fornminnessal i Visby. Församlingen avböjde emellertid detta anbud. Då ingrep riksantikvarien och erbjöd församlingen 5,000 kronor, om den ville överlåta madonnabilden till statens historiska museum. TI den ordning lagen föreskriver beslöt då 'församlingen att godtaga detta anbud, och därmed kan man säga, att den rättsliga eller formella sidan av saken är klar."
i-NE9749ZhdEdH5jsm6gt4bT,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,1.0,0.0,Nr 344.
i-SGzxqqbq2Ka6VxRR2PQpFN,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,1.0,0.0,Ang. samarbetet mellan riksantikvarien och fornminnesföreningarna m.m. (Forts.)
i-2Nepv552JWQzNBbPhGVGcE,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,1.0,0.0,"Nr 44,"
i-XrtiSvWaMBMZUtZEoohf9w,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,1.0,0.0,"40 Lördagen den 24 april, f. m."
i-PsDmsqANHV7qML19EQ64SB,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,1.0,1.0,Ang. hjälpklämmen en framställning här göres om någon ändring i berörda
i-JcvwusogxC6vNRKHRvjRUx,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,1.0,0.0,verksamhet bland nissa
i-GpGg3pijMWuUgpkQkC9rCn,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,0.0,0.0,"syfte. Jag förmodar nämligen, att Kungl. Maj:t har i sin hand att"
i-HU6QZES626oyLBd8ujPs6o,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,0.0,0.0,1
i-JaEWn1jFfKGqJUBohaf1vf,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,1.0,1.0,"utlandet botolka bestämmelsen, även med den formulering den här erhållit, på satta svenska sätt som här nu antytts, och jag har även fått den förklaringen från undersåtar. vederbörligt håll inom regeringen. Jag vill därför icke göra något"
i-5RUGgr5zj1fMeRAb1Lbpxy,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,1.0,0.0,Forts.)
i-Fzmv4711QGFyGQPsiTD39Q,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,0.0,0.0,"yrkande om ändring i formuleringen, för den händelse det icke skulle från annat håll här göres något uttalande, på grund varav man icke skulle kunna tolka bestämmelsen på det vidare sätt, som här framhållits."
i-RQoDphzH4BvomPWS7d8D4G,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,0.0,0.0,"Slutligen skall jag endast, herr talman, be att få säga, eftersom Jag icke varit i tillfälle att deltaga, när frågan behandlades i utskottet, att jag tycker utskottets yttrande blivit, om jag så får säga, väl statsutskottsmässigt i en fråga av den innebörd, som här nu föreligger. Det heter här, att »utskottet har icke kunnat undgå att ställa sig synneligen tveksamt gent emot det av Kungl. Maj:t framlagda förslaget, men har dock icke velat motsätta sig bifall till detsamma». Denna tvekan förefaller mig tämligen onödig, när vi veta, att riksdagen med varm hand beviljat mycket större anslag till understöd åt personer, som icke voro svenskar. Då förstår jag icke, varför man över huvud taget skall känna tvekan, när det gäller svenskar, som råkat i nödläge på grund av världskriget. Och när utskottet säger: »Utskottet vill emellertid härvid framhålla, att ett bifall till nu föreliggande förslag icke får på något sätt anses prejudicerande för framtiden», så är detta visserligen en vanlig statsutskottsförsiktighet. Men då det här gäller att bereda hjälp åt sådana, som med anledning av världskriget kommit i nödläge, undrar jag, om icke ordet »prejudicerande» kommit till oriktig användning, då det kanske leder tanken på dem, som genom ett nytt världskrig kunna komma i nödläge."
i-5Wdt7kjzuLe7ipEdvJhgpX,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,0.0,0.0,"Jag har, herr talman, icke något yrkande."
i-YNqiQZxfv7T62i55JDtSKL,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,0.0,0.0,"Hans excellens herr ministern för utrikes ärendena, Palmstierna:"
i-YZa2m4XSCciF3kpLS7SidV,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,0.0,0.0,"Herr talman! Jag är verkligen tacksam för det yttrande, som nyss kom från Stockholmsbänken, ty, mina herrar, jag må säga, att det är icke angenämt för den, som, jag vill icke säga dagligen, men mycket ofta har bland de besökande representanter just för dessa, som blivit utsatta för svårigheter, — småfolk i all synnerhet av alla slag, — att eventuellt lägga detta papper framför dem: den svenska riksdagen vill icke motsätta sig, att man ger dem så mycket understöd att de icke svälta ihjäl. Det är icke så angenämt att visa upp, att den svenska riksdagen gent emot människor, som utövat en kanske banbrytande verksamhet för svenska företag, för svensk kultur och också för att bereda arbete åt många arbetare jämväl i den export, som kunnat komma till stånd från Sverige, när sedan en världsskakning inträffat, kan säga: ia, vi skola icke motsätta oss att bevilja ett anslag, så att ni skola få så pass mycket hjälp. att ni icke svälta ihjäl. Jag hade verkligen hoppats, att den svenska riksdagen skulle hava förstått, att det belopp, som Kungl. Maj:t här föreslagit, kanske är i allra minsta laget. och i varje fall med litet värme hade velat ge de pengar, som det här är fråga om."
i-HJR3n2erPBrVTDHRSKtPdz,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,1.0,0.0,"Nr 14, /"
i-UZou7eDaBdMbj1u25z8vfK,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,1.0,0.0,2 Tisdagen den 26 februari.
i-Voqi4ghtZmt7TcSijBgTwd,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 375 av herr Norman m. fl.;
i-BZhX6JPj5Mk6NhE37Y9zXt,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 376 och 377 av herr Holmgren m. fl.;
i-BTwgVDpqzqGK8Ur7TCKAA2,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 378 och 379 av herr Holmgren;
i-Qb4q3ZKNpxsEdfjWCvQVN9,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 380 och 381 av herr Fjellman m. fl.;
i-Y1JdxTKH4rfWgTNEHF5eHa,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 382 av herr Fjellman;
i-FfcrWtEwLManGQpW5Z7nHA,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 383 av herr Starbäck;
i-Lv9G47rVQSByhb8eTY6Qub,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 384 och 385 av herr Holmström i Gävle;
i-5GbD5Q5pvTfkZkPmtsfLDA,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 386 av herr Jeppsson;
i-HKwSvM3Cvromtgr6zN6tfD,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 387 av herr Hansén; -
i-ECTR9KTv8Yo67vnQVey53K,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 388 av herr Gustafsson i Älvsered;
i-JfvqiW2qbMnKL2GgAFXiaM,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 389 och 390 av herr Karlsson i Gasabäck m. fl.; nr 391 av herr Törnkvist i Karlskrona m. fl.;
i-Qb3DGTyuZJ7yFHPn5E3cRj,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 392 och 393 av herr Hansson i Stockholm m. fl.; nr 394—398 av herr Kilbom m. fl.;
i-Fiepozv3gTWDc99Beyo6As,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 399 av herr Lovén; samt
i-FomeSg4CQautKrYfrn5wHG,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 400 av herrar Svensson i Långelanda och Johanson i Huskvarna.
i-PrKBpfkhKvUrpLeCoxW9Wg,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,"Vidare avgav herr Öhman två motioner, nämligen:"
i-2crWfyBkpsjoQkaPmY9uFJ,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,"nr 401, i anledning av Kungl. Maj:ts proposition, nr 43, med förslag till kungörelse angående vissa ändringar i kungörelsen den 15 juni 1923 (vr 266) med allmänna grunder för dyrtidstillägg åt f. d. befattningshavare i statens tjänst m. fl. pensionärer; och"
i-TwZJEX9XH4zZoMt8YFZQLv,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,"nr 402, i anledning av Kungl. Maj:ts proposition, nr 44, med förslag till kungörelse angående vissa ändringar i kungörelsen den 15 juni 1923 (nr 267) med allmänna grunder för dyrtidstillägg åt pensionsberättigade änkor och barn efter befattningshavare i statens tjänst m. fl."
i-UYbmoXCrYuXYXh99MNbzDs,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,Samtliga avlämnade motioner bordlades.
i-icLbM771kaBuZW2UJdMjj,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,§ 7.
i-Gd2UMxeBZj3c3Ub2tLnK1B,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,"Upplästes fyra till kammaren inkomna protokoll, så lydande:"
i-6PjQPB8w5gZnBfFWsiBKvk,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,"Är 1924 den 23 februari sammanträdde kamrarnas valmän för att utse riksdagens justitieombudsman; och befunnos efter valförrättningens slut rösterna hava utfallit sålunda: herr revisionssekreteraren Berndt Nils Robert Lilienberg .......- 44 röster, i följd varav herr revisionssekreteraren Berndt Nils Robert Lilienberg blivit till riksdagens justitieombudsman utsedd. ."
i-DNHoczyJwR5xSCcQqYjcXo,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,And. Pers. Arvid Lindman. Carl G. Schedin. Viktor Larsson.
i-dTEg3aPrCYXCHHovjGSqs,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,"År 1924 den 23 februari sammanträdde kamrarnas valmän för att utse den man, som skall efterträda riksdagens justitieombudsman, ifall denne, innan nästa lagtima riksdag anställt nytt val av justitieombudsman, skulle med döden avgå, samt utöva ämbetet under den tid, justitieombudsmannen kan vara av svår sjukdom eller annat laga förfall därifrån hindrad; och befunnos efter valförrättningens slut rösterna hava utfallit sålunda: herr revisionssekreteraren Erik Gustaf Geijer .......osssesees0e> 45 röster, i följd varav herr revisionssekreteraren Erik Gustaf Geijer blivit utsedd till justitieombudsmannens efterträdare."
i-D8nXY4P5KanwQkKsQSESHD,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,And. Pers. Arvid Lindman. Carl G. Schedin. Viktor Larsson.
i-PYpafqrkRNYzMmQiGAjHN7,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,1.0,0.0,Ne I.
i-Q6GA7sUGCDLknxxhvgwpyt,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,1.0,0.0,10 = Måndagen den 12 januari.
i-WW6CEfTGbpTuimBgeUP5ey,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,Vid föredragning av Kungl. Maj:ts på rikssalen överlämnade propositioner nr 1 och 2 blevo dessa propositioner på begäran bordlagda.
i-XADNz7wyvdAgSeCTYiYUx,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,Föredrogs och lades till handlingarna Kungl. Maj:ts på rikssalen upplästa berättelse om vad i rikets styrelse sedan sista lagtima riksdags sammanträde sig tilldragit.
i-558uFzZeB3E5Sa8YGswGci,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,"Vid föredragning av justitieombudsmannens till innevarande riksdag avgivna ämbetsberättelse hänvisades framställningarna angående tillfälligt anslag till bestridande av expenser vid justitieombudsmansexpeditionen samt kostnader för justitieombudsmannens ämbetsresor, angående förhöjning av det till befordrande av göromålens gång inom Justitieombudsmansexpeditionen m. m. anvisade anslag, angående avlöningsvillkoren för en sekreterare vid justitieombudsmansexpeditionen samt angående dyrtidstillägg under år 1920 åt befattningshavare vid justitieombudsmansexpeditionen till bankoutskottet och berättelsen i övrigt till lagutskott."
i-7dfoLACNEZ96Vor9yH2Trk,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,"Efter föredragning av militieombudsmannens vid innevarande riksmöte avgivna ämbetsberättelse hänvisades framställningarna angående förhöjning av de till befordrande av göromålens gång, till expenser och till resekostnader anvisade anslag samt angående dvrtidstillägg under år 1920 åt befattningshavare vid militieombudsmansexpeditionen till bankoutskottet och berättelsen i övrigt till lagutskottet."
i-NkSVNqTC8gKqemZk95CHGJ,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,"Herr Wohlin avlämnade en av honom m. fl. undertecknad motion, nr 1, angående skrivelse till Konungen i fråga om åvägabringande av effektiv undersökning av kristidskommissionernas förvaltning m. m."
i-RWt6C2vw1isjyxFE6fPqdB,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,Motionen hänvisades till behandling av tillfälligt utskott.
i-EvNxRcP1MXX5yPRZDcCdHx,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,Herr statsrådet Undén avlämnade Kungl. Maj:ts skrivelser:
i-PRVx61pmzLGi34WMNE1snp,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,"1:0) angående förordnande av en statsrådsledamot att utöva der befattning med riksdagsärenden, som enligt $ 46 riksagsordningen tillkommer en ledamot av statsrådet, och"
i-7U1wcMopAire2EhJK9Vkgu,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,2:0) om utväljande av särskilda deputerade att med Konungen överlägga.
i-CJeMbDPGQMRa4d1MVuefhb,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,"Upplästes och lades till handlingarna Kungl. Maj:ts skrivelse med tillkännagivande, att Kungl. Maj:t i nåder förordnat statsrådet Bror August Petrén att under innevarande års riksdag utöva den be-"
i-Crmrdx7U8guMfKkzrviipW,riksdagen-records\data\1927\prot-1927--fk--008.xml,https://betalab.kb.se/prot-1927--fk--8/prot_1927__fk__8-012.jp2/_view ,13,1.0,0.0,Onsdagen den 16 februari. 13
i-Vks2qmvtYj7QaxsnSEr1WB,riksdagen-records\data\1927\prot-1927--fk--008.xml,https://betalab.kb.se/prot-1927--fk--8/prot_1927__fk__8-012.jp2/_view ,13,0.0,0.0,"Emellertid vill jag erinra om, att vi för ögonblicket ingenting annat ha att räkna med och ingenting annat att hålla oss till än att ett fixerande av indexsiffran till 168 är en sänkning, som innebär en besparing på över fyra miljoner kronor."
i-933TH6fsaq9t819kNiyYcd,riksdagen-records\data\1927\prot-1927--fk--008.xml,https://betalab.kb.se/prot-1927--fk--8/prot_1927__fk__8-012.jp2/_view ,13,0.0,0.0,"Vad så beträffar frågan om uppskov och besparingar tror jag att man noga måste hålla i sär, som redan den förste ärade talaren gjorde, vad som i dessa ting är verkliga besparingar och vad som är uppskov. Det är klart att om vi, låt oss gärna uttrycka saken på det kanske för herr statsministern tilltalande sättet, i detta ögonblick besluta ett otillfredsställande anslag till ammunition, så blir följden den-att vi få lov att inskränka något på skjutövningarna. Det är också klart, att detta under en övergångsperiod medför en minskning av försvarets effektivitet. Det är den risken man får taga! Men besparingen är faktisk. Vad beträffar uppskoven, som herr statsministern ju huvudsakligen uppehöll sig vid, tror jag fortfarande inte att det är överensstämmande med den allmänna synen på dessa ting att säga, att ett uppskov icke innebär en besparing. Det motiveras gång på gång av regeringen, och det motiveras gång på gång av statsutskottet och riksdagen, att vi icke ha råd att bevilja ett anslag i år, utan måste skjuta på det till ett annat år. Om jag uppskjuter ett bygge eller något sådant, är det ju klart att man kan påstå, att anslagskravet en gång kommer igen så mycket starkare. Men frågan skjutes i alla fall på framtiden, och det innevarande året är fritt. Det kan inte hjälpas, att jag anser, att man i realiteten ofta får en besparing genom ett uppskov. Hur mycket man än resonerar om att man får taga igen det sedan, så lär erfarenheten att om man skjuter upp en sak ett år, har man inte blott klarat det året, utan nästa år kan det hända, att kravet i hela dess utsträckning icke behöver komma igen, det skjutes på framtiden."
i-D8rZkgkt2XKKyb6rpseLFv,riksdagen-records\data\1927\prot-1927--fk--008.xml,https://betalab.kb.se/prot-1927--fk--8/prot_1927__fk__8-012.jp2/_view ,13,0.0,0.0,"Sedan ställde herr finansministern upp den statsfinansiella princip, att man skall betala av på statsskulden så snart man ser att en verklig förlust är gjord, gentemot det kanske mera lättsinniga förfarandet att vänta därmed. Vi hade anledning att förra året syssla med detta spörsmål, då vi diskuterade frågan om Kredilkassan, och jag är den förste att erkänna, att anser man sig ha råd att snabbt betala dessa skulder, så skall man också göra det. Men i en situation, då man ser sig tvungen att föreslå en höjning av en skatt, förefaller det mig riktigare att avbetala en sådan förlust under ett längre antal år. Jag skulle gärna se, att antalet år begränsades så mycket som möjligt, men om man sänker de 7 miljonerna till 5 miljoner kronor, blir uppskovet icke alltför långt ändå. Om någon skulle säga: »ja, men när förlusten är klart konstaterad, kan man väl icke gärna låta bli att täcka den», då kan jag icke låta bli att uttala den bestämda uppfattningen, att om de som ba hand om denna sak, vilja, skulle de mycket väl kunna komma till herr finansministern och säga: »den säkra förlusten är icke konstaterad till 7 miljoner, utan till 14 miljoner kronor». Jag vill därför gärna fråga herr statsministern, om han då håller på den principen, att även de 14 miljonerna skulle kommit på detta års budget? Jag vill inte locka fram en debatt om saken i detta ögonblick, men det finns säkerligen många i denna kammare, som med mig dela den uppfattningen, att de säkert förlorade miljonerna i Kreditkassan överskrida de 7 miljoner, som regeringen i detta ögonblick har dragit fram."
