id,file,page_link,page_number,marginal_text,merged,text_line
i-XVgKSPuRfeH3Eek9duNZec,riksdagen-records\data\1970\prot-1970--ak--021.xml,https://betalab.kb.se/prot-1970--ak--21/prot_1970__ak__21-062.jp2/_view ,63,0.0,0.0,"Men härutöver ställs också andra krav. På grund av tidigare försummelser är, enligt vår bedömning, den svenska beredskapen inför förhandlingarna med EEC inte tillräckligt god. Regeringen Erlander visade aldrig något"
i-oAvGZnoocEA2hHHbugqRZ,riksdagen-records\data\1970\prot-1970--ak--021.xml,https://betalab.kb.se/prot-1970--ak--21/prot_1970__ak__21-062.jp2/_view ,63,1.0,0.0,Nr 21 63
i-QuPFyDko3fVH6gw8nCWAmn,riksdagen-records\data\1970\prot-1970--ak--021.xml,https://betalab.kb.se/prot-1970--ak--21/prot_1970__ak__21-062.jp2/_view ,63,1.0,0.0,Utrikesoch handelspolitisk debatt
i-2Swg7jGLJNwrtE44B9jfMa,riksdagen-records\data\1970\prot-1970--ak--021.xml,https://betalab.kb.se/prot-1970--ak--21/prot_1970__ak__21-062.jp2/_view ,63,0.0,0.0,"verkligt intresse för dessa europeiska problem. Herr Lange koncentrerade sig på EFTA och gjorde vid dess tillkomst för nu många år sedan en utomordentlig insats. Utrikesminister Torsten Nilsson har endast tillfälligtvis ägnat tankar åt den process som kommit att spela en dominerande roll i europeiskt liv och europeisk politik. Skall herr Palmes besök i Bonn, London och Paris och herr Langes senaste resa till Bryssel tolkas som ett tecken på att regeringen nu vill utveckla större aktivitet, är detta naturligtivis bra, även om uppvaknandet i så fall sker mycket sent."
i-L2XWcrpsJLfeXCwb8ELQvP,riksdagen-records\data\1970\prot-1970--ak--021.xml,https://betalab.kb.se/prot-1970--ak--21/prot_1970__ak__21-062.jp2/_view ,63,0.0,0.0,Vilken vår förhandlingsposition än kan bli är det uppenbart att åtskilliga förberedelser måste göras. Förhandlingarna med EEC blir sannolikt ännu mer komplicerade än det mödosamma detaljarbetet med det avtal som skulle ha legat till grund för Nordek. EEC-förhandlingarna får också betydligt mer vittgående följder för hela det svenska arbetslivet och produktionslivet och för oss alla som enskilda medborgare. Det är därför nödvändigt att en så bred kontakt som möjligt byggs upp mellan en kommande förhandlingsdelegation och alla de organisationer som företräder det svenska folkets olika intressen. En mångfald synpunkter måste få komma till uttryck och på olika vägar kanaliseras till den delegation som skall föra vår talan.
i-9qBK23UTFGiv87MPaqCUys,riksdagen-records\data\1970\prot-1970--ak--021.xml,https://betalab.kb.se/prot-1970--ak--21/prot_1970__ak__21-062.jp2/_view ,63,0.0,0.0,"Men ännu viktigare än dessa praktiska frågor och på ett långt mer avgörande sätt ett prov på regeringen. Palmes vilja och engagemang i förhållande till Europafrågan är hur en del till synes mer inrikespolitiskt betonade frågor behandlas. Jag tänker i första hand på skattefrågan, den eko-. nomiska politiken och näringspolitiken. Alla dessa frågor har en europeisk internationell aspekt."
i-TRn4L4auNNZAokXxL1fdZ9,riksdagen-records\data\1970\prot-1970--ak--021.xml,https://betalab.kb.se/prot-1970--ak--21/prot_1970__ak__21-062.jp2/_view ,63,0.0,0.0,Omläggningen från omsättningsskatt till mervärdeskatt var ett steg i rätt riktning och motiverades också på sin tid med hänsynstaganden till den skat-.
i-ASdAcw1mBzGDbJzM5885QL,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,1.0,0.0,Nr 45
i-AhsNWuForgZsWQBPepsDmA,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,1.0,0.0,Onsdagen den 22 mars 1972
i-5Qdx4Rq8moQV3N1rw1AA5S,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,1.0,0.0,Socialdepartemen-
i-TPngWXGFEJyUYUgpiR23dE,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,1.0,0.0,tet m. fl. anslag
i-7FWU21LZfq76x2gd3xeLYP,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,1.0,0.0,116
i-MB3zhgrvhpYHYUkgT71bdS,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,ordförande i socialutskottet. Denna debatt har visat att behovet av personväxling där är större än i socialdepartementet.
i-4pizcngsuV6b2XPBLdeNcX,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,Herr KARLSSON i Huskvarna (s):
i-242VAb8GFeathi9vPvCFJq,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,"Herr talman! Jag kan självklart inte, med min fattningsförmåga, som journalist jämföra mig med rektorn vid journalisthögskolan, som har visat sin högtstående bildning i alla avseenden i de inlägg han nu har gjort. Jag är naturligtvis tacksam i allra högsta grad över att herr Carlshamre har blivit så klok, i varje fall i slutet av debatten, att han hellre väljer ordförandeskapet i socialutskottet än att bli regeringsledamot. Det är en viss friskhet som kännetecknar herr Carlshamre i det omdömet, men jag är inte säker på att herr Carlshamre kommer att pryda platsen i socialutskottets ordförandestol bättre än han prytt talarstolen i riksdagen idag."
i-ERVgWLWS5nbvMHfk616ZTS,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,Herr CARLSHAMRE (m):
i-E6uhBAGyFXXppA6TJKppGv,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,"Herr talman! Inte ens i denna korta replik kan herr Karlsson i Huskvarna vara korrekt. Det finns i kammaren icke någon rektor vid någon journalisthögskola; jag är lektor vid journalisthögskolan i Göteborg, vilket är någonting helt annat."
i-72hGyRevVrzj9nat27AYvm,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,"I den mån jag har visat prov på någon bildning, herr Karlsson, är det ingenting annat än en enkel förmåga att läsa rätt innantill i ett protokoll eller i egna anteckningar."
i-AbY5vxKcrU9mHdr7LoMgLE,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,Herr KARLSSON i Huskvarna (s):
i-ABgguiYcXFXH2794Bx9tAj,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,"Herr talman! Herr Carlshamre har under hela debatten i dag dokumenterat sin motvilja mot socialpolitiska reformer i stort. Han har kamouflerat sina inlägg genom att tala om transfereringar och försökt tala om att det går bort för mycket därigenom. Jag har inte tidigare betraktat herr Carlshamre som mörkblå högerman, men jag är övertygad om att han, när man läser dagens protokoll och verkligen på allvar studerar vad han menat, kommer att framstå såsom sådan. Det är också en upplysning som den här debatten har givit."
i-8xkmNoMsbmX66oqmWoJkxk,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,Herr CARLSHAMRE (m):
i-5HXCdd3he46orvhJiJN3iR,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,"Herr talman! Jag vill bara allra sist notera att om någon mer än herr Göran Karlsson i Huskvarna skulle ha fått den uppfattningen att det jag förespråkar är en social nedrustning, någon sorts gammal mörkblå högerpolitik, är min förmåga att rätt fatta, att rätt återge och att rätt uttrycka mina tankar ännu mycket mindre än herr Karlssons."
i-H5qSiDEgcMdE9SvJTngzLG,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,Överläggningen var härmed slutad.
i-NUVWfL9fp417sDoLA6DeDu,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,Utskottets hemställan bifölls.
i-6rAMaWEPPXzJAJGm6B7rsL,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,1.0,0.0,Nr 20
i-GcqmribDM9YccJvmhRqhug,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,1.0,0.0,Onsdagen den 12 november 1975
i-2SntsfxkUmDwBiAKUS8kgm,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,1.0,0.0,Utredning angåen-
i-WBzj7kv6mVTujgsrSpc6Sj,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,1.0,0.0,de det enskilda sparandet m. m.
i-QzvFyLpCmNXWH2rjNX6Njw,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,1.0,0.0,54
i-WDa457uJyE6kMfcT2A82gb,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,0.0,0.0,denna kan och bör utökas. Låt oss emellertid vänta och se vad som kommer ut av den utredning
i-Q4fx5XNVM88NhXmobvufV3,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,0.0,0.0,som pågår.
i-M6Kvqb2VtM9Yt83p9EC751,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,0.0,0.0,Herr LÖFGREN (fp) kort genmäle:
i-Pw6HMwMkV2gXKyjsCRem4e,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,0.0,0.0,"Herr talman! Låt mig bara med anledning av herr Kristianssons senaste inlägg säga att den kompensation som utgår i form av högre löner och ersättningar får även de slösaktiga människor som förbrukar vartenda öre, delvis på helt onyttiga ting. Men de som sparar och på det sättet hjälper samhället och dem som behöver låna pengar, får inte den ersättning som jag anser att de borde ha. Om det inte finns någon möjlighet att organisera alla sparare i ett kollektiv, så hindrar det väl inte att man i alla fall kan föra resonemanget att om spararna hade haft möjlighet att sätta kraft bakom sina synpunkter, hade det kanske sett annorlunda ut i fråga om både inflationstakt och annat."
i-U9yVCj6oeuNQb2fJBz5LyD,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,0.0,0.0,Herr AF UGGLAS (m):
i-4E1amoGCsDmLKQ9MUrTC5T,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,0.0,0.0,Herr talman! Anledningen till att motionen 423 begär en utredning om det enskilda sparandet är naturligtvis att sparandets storlek och struktur är otillräckligt kända samtidigt som sparandet har stor betydelse bl. a. i våra ekonomisk-politiska prognoser. En omsvängning i det enskilda sparandets utveckling anges i årets budgetproposition — för jag minns nu inte vilket år i ordningen — som en förutsättning för att den privata efterfrågan skall öka tillräckligt för att prognoser beträffande tillväxt och sysselsättning skall hålla.
i-KSViTx9HLDK2R8xFEJLjEh,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,0.0,0.0,"En utredning som förenade olika slags expertis skulle kunna ge kunskaper av stort värde för finanspolitiken. Önskemålet är, som redan sagts i debatten i dag, inte nytt. Finansutskottets majoritet tillstyrkte förra året en moderatmotion av samma innehåll. Efter lottning biföll kammaren då reservanternas yrkande om avslag."
i-5E4iUtV8r614fchNmJ5Zsf,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,0.0,0.0,"Utskottet har i år i sitt betänkande nr 6 funnit önskemålet vara oförändrat aktuellt och lika viktigt men konstaterar att det under året har igångsatts ett par större undersökningar på det här området av statistiska centralbyrån och Svenska sparbanksföreningen. Utskottet anser att resultatet av de undersökningarna bör avvaktas. Jag delar denna uppfattning. Jag tycker alldeles självfallet att det är mycket glädjande att undersökningarna har kommit i gång, och att de här frågorna har blivit mer uppmärksammade och har alltså inga andra yrkanden än utskottsmajoriteten. Jag är kanske något tveksam -— jag vill gärna få det sagt —- till om de här undersökningarna angriper problemen på ett tillräckligt allsidigt sätt för att ge oss den information, som vi behöver. Det är också sannolikt att krav på utredningar av sparandets storlek, sammansättning och struktur kommer att framföras från andra håll. För dagen är det i alla fall rimligt, också enligt min mening, att avvakta resultaten av de båda aktuella utredningarna. Det kan finnas anledning att återkomma till den här viktiga frågan när vi sett resultaten."
i-Fb6XkUYpBY6LzEeJemVjkB,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,1.0,0.0,Nr 1
i-PsgpHNGv6oqmRvmFYuBbZp,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,1.0,0.0,Måndagen den 4 oktober 1976
i-7VXMErRh7cWMtxVzYauuYv,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Parti Riksdagsledamot
i-9s4stoTzDPRXbuRJNyCgJQ,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Ersittare
i-7sPQ8yjrAbfv7Wj2Bd3j53,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Gudrun Sundström Ove Karlsson
i-AHscgMvj5zypJn1h98ktK,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Sven Mellqvist
i-5udZDCtQwUWCzKgpnhBtCJ,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Folkpartiet Bertil Dahlén
i-VLBz7CDoWiFNVmW9eFn8gQ,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Centerpartiet — Karl Boo Birgitta Hambraeus Rolf Rämgård
i-SmDAw36ng28dhgXQsDGUyK,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Eric Carlsson
i-8Q3Tu5rpv6bTq5VCWZVRK4,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Vänsterpartiet Lars-Ove Hagberg kommunisterna
i-SkrXVaPrP7iZwpE1kG3dAc,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,GÄVLEBORGS LÄNS VALKRETS
i-NH8nLDWbahnowMThjyrASd,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Modcerata Rolf Dahlberg samlingspartiet
i-6Hxyu3vXnvCC7FALM7NgVY,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Arbetare- Åke Gillström
i-Xjgeq3EhQUdMrdRXZsmnyP,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,partiet- Olle Westberg Socialdemo- — Olle Östrand
i-3isH91Psqt83VWwQJXAZLA,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,kraterna Wivi-Anne Cederqvist
i-5bytfxSzQUBNqsqMVtzqdZ,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Stig Alftin
i-RWcJ9qAshUCmwgmM4CMQH3,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,[L
