id,file,page_link,page_number,marginal_text,merged,text_line
i-R9inrXqyq8843Jd7C37NNy,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,Den 29 Mars. 399
i-NqvQVFKc24fJGJudhziqCp,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,§ 5.
i-QKQZygbG4f1wm3BwYThweh,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,"Föredrogs och bifölls Stats-Utskottets utlåtande N:o 39, i anledning af väckta motioner om grundskatternas aflösning m. m."
i-GDQeBku8cZ5886Dmt7mwsk,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,g 6.
i-PB4f92qVPm6HudTms7Fvx2,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,Till bordläggning anmäldes:
i-V9f7r8Kp1BXUgRpQb4sSxq,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,"Konstitutions-Utskottets utlåtande N:o 5, angående väckt motion om ändring af 31 3 Regeringsformen och 13 8 Riksdags-ordningen;"
i-3brGkvw3Kyxsu8FaY96Pnj,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,"Bariko-Utskottets memorial N:o 12, med förslag till voteringspropositioner i anledning af Kamrarnes skiljaktiga beslut dels i fråga om bankovinsten, dels angående vissa stadganden i bankoreglementet."
i-J5cHFVDWRYNFVfZaTknCi9,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,§ 7.
i-QeaNStQRATDS2TmaSNbDzK,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,Föredrogos och godkändes Lag-Utskottets förslag till Riksdagens underdåniga skrifvelser:
i-BTSEhg28fZ3ycMcGRwLKo2,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,"N:o 16, i anledning af Kongl. Maj:ts nådiga proposition med förslag till författning angående förändradt stämningssätt 1 vissa fall; och"
i-GRE4HZ4h6StEqBP7LHX43k,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,"N:o 17, i anledning af Kongl. Maj:ts nådiga proposition om antagande af en författning angående förändrad lydelse af 10 Kap. 1 8 Rättegångsbalken."
i-SQyKVu1CCDPa2UU7y3zWRA,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,§ 8.
i-5A7c5vxrdi1i9yXr7wsDwt,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,"Med bifall till derom skriftligen gjord ansökning, beviljade Kammaren Herr Grefve Posse ledighet från riksdagsgöromåler från och med den 28 Mars till och med den 6 April."
i-L3M94Nm615Q8cBuy7LjhHV,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,"Likaledes blef åt nedannämnde ledamöter ledighet beviljad, nemligen åt:"
i-2NWsKrefL2Wbv42LR1YAyd,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,"Herr Lönnberg under 8 dagar,"
i-AWPAnhkoCXJ9PwuyqfqXWs,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,Herr Kjellberg under 8 dagar och
i-ErfuNXAj7JJyktJAx5mHCB,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,"Herr Damiel Isaksson under 12 dagar, att, för hvardera, beräknas från den 31 i derna månad."
i-PQxxDMJo5NjryXH7kb1vD4,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,§ 9.
i-96TwBqGy7pASreS44Wuaoy,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,Protokollsutdrag rörande Kammarens i dag fattade beslut upplästes och godkändes.
i-SiphX1hRpZMK3u181GCiEJ,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,Kammarens ledamöter åtskiljdes kl. half 10 e. m.
i-9okC3CTKoKh5TCe2oYteNu,riksdagen-records\data\1871\prot-1871--ak--0329.xml,https://betalab.kb.se/prot-1871--ak--0329/prot_1871__ak__0329-026.jp2/_view ,27,0.0,0.0,In fidem H. Husberg.
i-S5YCbJSqDyUMwz222WhrDu,riksdagen-records\data\1875\prot-1875--ak--012.xml,https://betalab.kb.se/prot-1875--ak--12/prot_1875__ak__12-048.jp2/_view ,49,0.0,0.0,"Onsdagen den 3 Mars, e. m. 49"
i-JAi1XsCUiRXJodbgAHf45i,riksdagen-records\data\1875\prot-1875--ak--012.xml,https://betalab.kb.se/prot-1875--ak--12/prot_1875__ak__12-048.jp2/_view ,49,0.0,0.0,"3 6. Ledighet från riksdagsgöromålen beviljades: Herr And. Johansson under 14 dagar från och med den 17:de, > Jonas Jonasson i Basslebygd under 14 dagar fr. o. m. den 19: de och > Wigardt under 10 dagar trån och med den 28: dje innevarande månad."
i-DzELLinuVHDb6mMxfsKgFw,riksdagen-records\data\1875\prot-1875--ak--012.xml,https://betalab.kb.se/prot-1875--ak--12/prot_1875__ak__12-048.jp2/_view ,49,0.0,0.0,1.
i-U7pQxmqB2DBYt55j5y8Qoh,riksdagen-records\data\1875\prot-1875--ak--012.xml,https://betalab.kb.se/prot-1875--ak--12/prot_1875__ak__12-048.jp2/_view ,49,0.0,0.0,LT
i-CPxAecTH7QzAuzPWmHNAid,riksdagen-records\data\1875\prot-1875--ak--012.xml,https://betalab.kb.se/prot-1875--ak--12/prot_1875__ak__12-048.jp2/_view ,49,0.0,0.0,"Anmäldes följande inkomna ärenden, nemligen:"
i-6pTpPKghjy9pBMJV86HGKw,riksdagen-records\data\1875\prot-1875--ak--012.xml,https://betalab.kb.se/prot-1875--ak--12/prot_1875__ak__12-048.jp2/_view ,49,0.0,0.0,"Konstitutions-Utskottets utlätande N:o. 5, i anledning af väckt motion om ändring af 27, 32, 33, 34, 37, 55 och 59 S3 Riksdagsordningen;"
i-9rq4NSQRGRCBaA8VMecwjh,riksdagen-records\data\1875\prot-1875--ak--012.xml,https://betalab.kb.se/prot-1875--ak--12/prot_1875__ak__12-048.jp2/_view ,49,0.0,0.0,Stats-Utskottets utlåtanden:
i-JtVyWoWV1TXxVwgdXjHyYA,riksdagen-records\data\1875\prot-1875--ak--012.xml,https://betalab.kb.se/prot-1875--ak--12/prot_1875__ak__12-048.jp2/_view ,49,0.0,0.0,"N:o 9, angående regleringen af utgifterna under Riksstatens sjunde hufvudtitel:"
