id,file,page_link,page_number,marginal_text,merged,text_line
i-SXrW1hdQ4QRV2aATbCxVSs,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,Kammaren sammanträdde kl. 6 e. m.
i-Joi4SS6zYZ1H23F6d6QZBL,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,Upplästes och godkändes Stats-Utskottets förslag till Riksdagens underdåniga skrifvelser:
i-LQJEvp5p6mnf3LA5qHGauK,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,"N:o 8, i anledning af Kongl. Maj:ts nådiga Proposition angående beviljande af en brudgåfva till Hennes Kongl. Höghet Prinsessan Lovisa vid hennes förestående giftermål med Hans Kongl. Höghet Kronprinsen af Danmark; och"
i-E8on4rc5THp6e9rBAPNvRc,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,"N:o 9, angående anslag för år 1869 till fästningsbyggnadsarbeten vid Carlsborg samt å Vestra Hästholmen."
i-XvF5qmK22qrF4P3Gs9uiZx,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,Upplästes tre protokoll af följande innehåll:
i-QrT5rjoeZLwFD47qz3QwNK,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,"Ar 1869 den 19 Mars sammanträdde Kamrarnes Valmän, för att, Jemlikt 71 och 73 $$ Riksdags-ordningen, utse Riksdagens Fullmägtige uti Riksbanken, jemte suppleanter för dem; och befunnos, efter valförrättningarnes slut, hafva blifvit utsedde till"
i-4yC23iP3QWmFSmxwgUejes,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,"Ordförande: Herr Fåhreus, Olof Immanuel, f. d. Statsråd, med 48 röster."
i-ThbvBN5hLBdyQuySMxnf7w,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,Ofrige Fullmägtige:
i-FV7ELRPKmx6xt1VeuieZBf,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,"Friherre Skogman, Carl Johan Alfred, Kapten på Kongl. Maj:ts Flottas Indragningsstat,"
i-4dWa9n2kLoy3SPbPznWoMd,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,"Herr Selander, Nils Haquin, Professor, ."
i-QPCezq646AKP5sFd5nLPAx,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,"Grefve Lewenhaupt, Carl Magnus Casimir, Kapten."
i-CyPS3UuTyERHikV84AaN7N,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,"Herr Lindroth, C: A., Grosshandlande,"
i-Hrtcijrv2h8DfWFt6X5xgR,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,"Herr Ifvarsson, Carl, i Wärestorp, Hemmansegare, hvardera med 48 röster samt"
i-8Fuoi3HVfHi8EZic2YXm2a,riksdagen-records/data/1869/prot-1869--fk--0322.xml,https://betalab.kb.se/prot-1869--fk--0322/prot_1869__fk__0322-000.jp2/_view ,1,0.0,0.0,"Herr Fröberg, Johan Erik, Grosshandlande, med 24 röster, den sistnämnda efter lottning med Herr Leijonancker, F. W. E. GC. Ofverstelöjtnant, som jemväl erhållit lika antal röster."
i-CQZSDToD5mhnBVgNMGeb5T,riksdagen-records/data/1869/prot-1869--ak--0508.xml,https://betalab.kb.se/prot-1869--ak--0508/prot_1869__ak__0508-029.jp2/_view ,30,1.0,0.0,"428 Den 8 Maj, e. m."
i-HuUtm7D8q7GJWHoiVG2Jfa,riksdagen-records/data/1869/prot-1869--ak--0508.xml,https://betalab.kb.se/prot-1869--ak--0508/prot_1869__ak__0508-029.jp2/_view ,30,0.0,0.0,"såsom åtnjutande några friheter i räntan."" Endast bergslagens återstående 86 ?/, mantal skola, enligt kollegiernas uppgift, vara fria från utgörande af ränta, dock endast en del af jordeboksräntan, nemligen den del som skall hafva blifvit eftergifven genom 1608 års Kongl. bref. Men att kollegiernas berörda uppgift angående de 86 ?/, mantalen är tillförlitlig, synes vara mycket tvifvelaktigt; åtminstone anser jag att detta förhållande icke är genom kollegiernas utlåtande till fullo utredt och ådagalagdt. Tvärtom synes det vara sannolikt, att någon eftergift på grund af 1608 års Kongl."" bref icke såsom privilegiwm kommit dessa 86 3/, mantal till godo, och att hvarken genom någon sådan åtgärd eller genom någon annan denna bergslag icke veterligen blifvit privilegierad bergslag, utan deremot är att hänföra till de icke privilegierade. Så har saken ock betraktats af myndigheterna i orten. Om verkligen någon eftergift skedde vid tiden omkring 1608 — eller för mera än 250 år sedan — så var orsaken till denna eftergift troligen allenast den, att hemmanen icke förmådde bära den förut ålagda räntan jemte den stränga roteringen — ett antagande som vinner stöd af det förhållandet, att alla de hemman, som efter nämnda tid tillkommit, ehuru de icke blifvit skattlagda till högre ränta än dessa 86 3/, mantal, utan allenast i likhet med dem, likväl, såsom just kollegierna anmärkt, städse ansetts utgöra full ränta och icke åtnjutande någon frihet i räntans utgörande."
i-QqeaRuUJAScou8fet1Nwjf,riksdagen-records/data/1869/prot-1869--ak--0508.xml,https://betalab.kb.se/prot-1869--ak--0508/prot_1869__ak__0508-029.jp2/_view ,30,0.0,0.0,"Emellertid och då i allt fall värdet af det nederlag för de förment åtnjutna friheterna, som af bergslagen erlagts till Staten, enligt kollegiernas utredning, i flera århundraden uppgått till nära tre gånger värdet af friheternå, eller enligt antaget medelpris till 11,930 R:dr, och Staten derigenom, utöfver värdet af friheterna, 4,236 R:dr, tillgodokommit en årlig vinst af 7,693 R:dr, som från bergslagen utgått, så måste, äfven om bergslagen verkligen åtnjutit den frihet kollegierna antagit, denna frihet hafva blifvit under den långa följden af år till fullo Staten godtgjord. Det synes deraf, i synnerhet vid betraktande af bergslagens nuvarande trycktå ställning, vara i högsta grad af billighet påkalladt, att bergslagén nu icke pålägges större ränta."
i-YEdy7YW9ondpv9qz3KMBDZ,riksdagen-records/data/1869/prot-1869--ak--0508.xml,https://betalab.kb.se/prot-1869--ak--0508/prot_1869__ak__0508-029.jp2/_view ,30,0.0,0.0,"Med stöd af allt detta hade jag tänkt att göra hemställan om befrielse, men som Betänkandet blifvit afslaget i Första Kammaren, så yrkar jag endast afslag."
i-B84ac9kdD6i5pWESzuyGKP,riksdagen-records/data/1869/prot-1869--ak--0508.xml,https://betalab.kb.se/prot-1869--ak--0508/prot_1869__ak__0508-029.jp2/_view ,30,0.0,0.0,Herr Jansson:
i-CjpyywYtzJHK2Lk6ATtUxk,riksdagen-records/data/1869/prot-1869--ak--0508.xml,https://betalab.kb.se/prot-1869--ak--0508/prot_1869__ak__0508-029.jp2/_view ,30,0.0,0.0,"Hvad Filipstads bergslag särskildt angår i afseende å denna fråga, synes af Kammaroch Kommers-kollegiernas utlåtanden, att denna bergslag skulle genom borttagandet af tiondetackjernet och påförandet af den föreslagna jordeboksoch mantalsräntan göra en vinst af 6,643 R:dr 59 öre. Men då en stor del af hemmansegarne, hvilka skulle få denna nya skatt sig pålagd, ej på långliga tider tillverkat tackjern och således ej skulle få åtnjuta någon lättnad genom tiondetackjernets borttagande — och deras antal är ej så ringa, de utgöra omkring fyra femtedelar af alla hemmansegarne inom den ifrågavarande bergslagen; ty enligt häradsskrifvarens i orten uppgift voro för sistlidna år utaf 423 hemmansegare icke flere än 91 som tillverkade tackjern — så kan jag för min del ej finna det förevarande förslaget vara med rättvisa och billighet öfverensstämmande. Jag hemtar så mycket kraftigare stöd för denna min åsigt"
i-3iGRfrjbzAt115bHpgAsHd,riksdagen-records/data/1870/prot-1870--fk--0425.xml,https://betalab.kb.se/prot-1870--fk--0425/prot_1870__fk__0425-005.jp2/_view ,6,1.0,0.0,32 Den 25 April.
i-NwDTAF9ZSbrjetxvsCzc1V,riksdagen-records/data/1870/prot-1870--fk--0425.xml,https://betalab.kb.se/prot-1870--fk--0425/prot_1870__fk__0425-005.jp2/_view ,6,0.0,0.0,"Fördelen för Riksbanken att kunna få tillegna sig så beskaffade vexlar är enligt min tanke ganska stor, men då å andra sidan 8 5 mom. g af gällande bankoreglemente bestämmer att alla uppköpta vexlar, betalbara å utrikes ort, anses och beräknas såsom metallisk kassa, och jag icke anser lämpligt att såsom sådan kassa må få beräknas andra vexlar än sådana, som förmedelst diskontering när som helst kunna förvandlas till mynt; och då den vanliga diskonteringstiden å de större utländska vexelplatserna icke är längre än tre månader, så anser jag det icke öfverensstämmande med god ordning, att vexlar med återstående längre löpetid än 3 månader få inräknas 1 metalliska kassan."
i-MAPVi8pTRYfZ4c93FhHT1j,riksdagen-records/data/1870/prot-1870--fk--0425.xml,https://betalab.kb.se/prot-1870--fk--0425/prot_1870__fk__0425-005.jp2/_view ,6,0.0,0.0,"Af dessa skäl föreslår jag, att 5 $ mom. 9 af nu gällande bankoreglemente må ändras till ungefär följande lydelse: ""Beloppet af uppköpta vexlar och invisningar, betalbara å utrikes ort och med återstående högst 3 månaders löpetid"". Jag har här tillagt ordet invisningar, som jag särskildt vill lägga Banko-Utskottet på hjertat, då invisningar, enligt min tanke, kunna vara lika goda som vexlar."
i-QT71R86ncRuSiwXE6BYYJN,riksdagen-records/data/1870/prot-1870--fk--0425.xml,https://betalab.kb.se/prot-1870--fk--0425/prot_1870__fk__0425-005.jp2/_view ,6,0.0,0.0,Med anledning häraf förenar jag mig med dem som yrkat återremiss.
i-VffWNrV6HeJCCcf4oeKbkj,riksdagen-records/data/1870/prot-1870--fk--0425.xml,https://betalab.kb.se/prot-1870--fk--0425/prot_1870__fk__0425-005.jp2/_view ,6,0.0,0.0,Herr Ekman:
i-AHu128GYHV8cCVc4bBEZ6G,riksdagen-records/data/1870/prot-1870--fk--0425.xml,https://betalab.kb.se/prot-1870--fk--0425/prot_1870__fk__0425-005.jp2/_view ,6,0.0,0.0,"Förslaget uti förevarande punkt grundar sig på bankofullmäktiges hemställan. Utskottet hade desto heldre skäl dertill samtycka, som derigenom borde beredas ett bättre urval af papper än då banken var inskränkt till 3 månaders vexlar. Vill man anmärka emot oegentligheten att inräkna 4 månaders vexlar i metalliska kassan, så qvarstår ungefär samma oegentlighet i afseende på 3 månaders, ty diskonteras kunna de förra nära på lika lätt som de sednare och icke vill man påstå att samma vexels eventuela inlösen i någon mån mera garanteras deraf att den lupit af en månad. Det mest rationela vore då att ej alls inräkna vexlar i metalliska kassan och förslag. härom har ock blifvit väckt inom Banko-Utskottet, men, af fullmäktige afstyrkt, äfven inom Utskottet förfallit."
i-CwUCopo55GSwPKWiEgrYNi,riksdagen-records/data/1870/prot-1870--fk--0425.xml,https://betalab.kb.se/prot-1870--fk--0425/prot_1870__fk__0425-005.jp2/_view ,6,0.0,0.0,"Emellertid har jag för min del ej något emot att återremittera punkten i den syftning som Friherre Stjernblad föreslagit, då banken derigenom sättes i tillfälle att, under förmånliga konjunkturer för vexelköp, använda sin obegagnade sedelutgifningsrätt till beredande af en portfölj, som snart och efter hand, utaf sig sjelf uppgår 1 den metalliska kassan, hvarigenom banken utan risk af en oproportionerlig sedelemission bör kunna ernå en räntevinst."
i-2NRPaYGxFah1tsq8VKFnve,riksdagen-records/data/1870/prot-1870--fk--0425.xml,https://betalab.kb.se/prot-1870--fk--0425/prot_1870__fk__0425-005.jp2/_view ,6,0.0,0.0,Friherre Skogman:
i-NKs1N6CPXSWCRrpufdJ7KY,riksdagen-records/data/1870/prot-1870--fk--0425.xml,https://betalab.kb.se/prot-1870--fk--0425/prot_1870__fk__0425-005.jp2/_view ,6,0.0,0.0,"Hvad den af den förste talaren gjorda invändning beträffar, synes mig detta bekymmer temligen öfverflödigt, ty paragrafen lyder med förändring af ordet tre till fyra alldeles lika som förut, och denna förändring lärer väl ej föranleda till någon förvexling i det af talaren angifna syfte. Redan den omständighet att i paragrafen förekommer ordet ""kurs"" lärer utvisa, att frågan är om utländska vexlar och om man slutligen läser till punkt och således äfven tillägget: ""äfvensom att träffa annat aftal om öfvertagande för bankens räkning af utländsk valuta"", lärer väl derigenom allt"
i-RDspQUsRwVSjHtFw4qDUcK,riksdagen-records/data/1870/prot-1870--fk--0425.xml,https://betalab.kb.se/prot-1870--fk--0425/prot_1870__fk__0425-005.jp2/_view ,6,0.0,0.0,tvifvel
i-Mz177zoMmfgguXmHnKkRa8,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,1.0,0.0,406 Den 2 Maj.
i-48tEH7ohxBGzJnRirxj6iL,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"årligt belopp af 650 R:dr, motsvarande hälften af den med direktörstjensten förenade lön,"
i-XwiCVNJxW6L1Kjp2haK9XA,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"röstar ja; Den, det ej vill, röstar nej;"
i-4Ez3XVDgaRipKe9aCDFy5R,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"Vinner nej, har den för bemälde Svenonius äskade pension icke blifvit af Riksdagen beviljad."
i-GfmNyR8HKBeEkDjhEVwvma,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"Sedan voteringssedlarne blifvit aflemnade samt en sedel aflagd och förseglad, äfvensom underrättelse från Första Kammaren ingått, att voteringssedlarne för den omröstning, hvarom här vore fråga, jemväl derstädes afgifvits, företogs nu sedlarnes öppnande och uppräkning, och utföll omröstningen med 41 ja och 138 nej."
i-GAq95KmRn3SPtegBFHkPMN,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"Den omröstning öfver ofvan intagna voteringsproposition, som, enligt nyss ankommet och nu uppläst protokoll, blifvit af Första Kammaren sam-"
i-JuYLdm3Tuwd44hv43ma7iD,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"tidigt anställd, hade utfallit med. ........-... 62 ja och 57 nej, hvadan, då dertill läggas Andra Kammarens röster, eller 3»: I. sm i . sm Be hes Rh om oc öd köa 41 ja och 138 nej,"
i-TDB7xGSMbjfopaG9g3m4ay,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,sammanräkningen visar 103 ja och 195 nej;
i-NkqCsRpuJp8hRMm3UaS3Zc,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,och hade alltså beslut i denna fråga blifvit af Riksdagen fattadt i öfverenstämmelse med nej-propositionens innehåll.
i-5VQWAAmUAvNVZ8AzXTWSXv,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"Fjerde omröstningen: (enligt Stats-Utskottets memorial N:o 52, punkten 2:0.)"
i-2tQnzZEpGPeRiuk6szZg2y,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"Den, som vill, att Kongl. Maj:ts nådiga framställning om pension för Vaktkonstapeln Jöns Landgren må af Riksdagen bifallas på det sätt, att såsom pension för Landgren efter erhållet afsked beviljas ett årligt belopp af 200 R:dr, motsvarande hälften af den med vaktkonstapelsbeställningen förenade lön,"
i-3BTdFTvdypvknRwftpio7q,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"röstar ja; Den, det ej vill, röstar nej;"
i-M3YQkkkungNTmbmsa3u8xz,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"Vinner nej, har den för bemälde Landgren föreslagna pension icke blifvit af Riksdagen beviljad."
i-3rYexVUuCWGjnU6HtvWMsY,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"Sedan voteringssedlarne blifvit aflemnade samt en sedel aflagd och förseglad äfvensom underrättelse från Första Kammaren ingått, att voteringssedlarne för den omröstning, hvarom här vore fråga, jemväl derstädes afgifvits, företogs nu sedlarnes öppnande och uppräkning, och utföll omröstningen med 61 ja och 115 nej."
i-9mrghFD4g8keH2rmN1Lq3s,riksdagen-records/data/1873/prot-1873--ak--0502.xml,https://betalab.kb.se/prot-1873--ak--0502/prot_1873__ak__0502-003.jp2/_view ,4,0.0,0.0,"Den omröstning öfver ofvan intagna voteringsproposition, som, enligt nyss ankommet och nu uppläst protokoll, blifvit af Första Kammaren sam-"
i-9D9TaZTxUZSGJN9MokSGgy,riksdagen-records/data/1876/prot-1876--fk--006.xml,https://betalab.kb.se/prot-1876--fk--6/prot_1876__fk__6-017.jp2/_view ,18,1.0,0.0,N:o 6.
i-KHYUUziw8PfbDL1GYGwGFY,riksdagen-records/data/1876/prot-1876--fk--006.xml,https://betalab.kb.se/prot-1876--fk--6/prot_1876__fk__6-017.jp2/_view ,18,1.0,0.0,Upphäfvande af stadyandena rörande inför-
i-K6RavUquzAdLKyT9Js5GPq,riksdagen-records/data/1876/prot-1876--fk--006.xml,https://betalab.kb.se/prot-1876--fk--6/prot_1876__fk__6-017.jp2/_view ,18,1.0,0.0,sel i tjenste-
i-DPVBVZCyLPwd813nhr8zrg,riksdagen-records/data/1876/prot-1876--fk--006.xml,https://betalab.kb.se/prot-1876--fk--6/prot_1876__fk__6-017.jp2/_view ,18,1.0,0.0,mäns löner.
i-DcYs5ceJaVMLD8rhJg2iYQ,riksdagen-records/data/1876/prot-1876--fk--006.xml,https://betalab.kb.se/prot-1876--fk--6/prot_1876__fk__6-017.jp2/_view ,18,1.0,0.0,(Forts.)
i-QG7jt3Sp3ptcYrQQEpckNs,riksdagen-records/data/1876/prot-1876--fk--006.xml,https://betalab.kb.se/prot-1876--fk--6/prot_1876__fk__6-017.jp2/_view ,18,1.0,0.0,18 Lördagen den 19 Februari.
i-XWyQKLDwYtq8jC3VKLPHMm,riksdagen-records/data/1876/prot-1876--fk--006.xml,https://betalab.kb.se/prot-1876--fk--6/prot_1876__fk__6-017.jp2/_view ,18,0.0,0.0,"nu förevarande betänkandet. De teoretiska skäl, som tala för den väckta motionen, äro af en reservant särdeles väl utvecklade och jag skall icke tillåta mig att upprepa dem, men jag ber få påpeka frågans rent praktiska betydelse. Det finnes väl ingen, som genomlefvat en lång tjenstebana, som ej sett de skadliga följderna af det ifrågavarande stadgandet, och nyligen hafva för en stor klass af tjenstemän nya förnållanden tillkommit, som ytterligare kunna öka dessa följder. Förut hade underofficerare vid indelta armén boställen, och desse voro då skyddade för införsel i sina löner. Nu deremot hafva de kontanta löner, och derigenom har en total förändring i detta hänseende inträffat inom denna stora och för staten vigtiga tjenstemannaklass. Det är fullkemligt säkert, att arbetet går med half maskin, om halfva lönen är sequestrerad, och staten får då icke den produkt af arbetet, som den har rätt att fordra. Jag hade tänkt yrka afslag å Utskottets betänkande, men på de skäl, den siste talaren anfört, ber jag få yrka återremiss."
i-JwQMjHaRgVHpfBMvCAqkXe,riksdagen-records/data/1876/prot-1876--fk--006.xml,https://betalab.kb.se/prot-1876--fk--6/prot_1876__fk__6-017.jp2/_view ,18,0.0,0.0,Herr von Gegerfelt:
i-9EWktHbHXnJGNWu1rTVeP1,riksdagen-records/data/1876/prot-1876--fk--006.xml,https://betalab.kb.se/prot-1876--fk--6/prot_1876__fk__6-017.jp2/_view ,18,0.0,0.0,"Att de uti ifrågavarande hänseende gällande stadganden behöfva omarbetas, derom äro meningarne odelade, men lika odelade äro de ock derom, att enahanda behbof förefinnes i afseende på hela utsökningsväsendet. Hvarje lagförändring måste, så vida den skall leda till ett godt resultat, skei sammanhang med ändring af öfriga till samma del af lagen hörande stadganden, och undantag härifrån kan och bör medgifvas endast under de vilkor, att en ifrågastäld partiel lagförändring om den ej särskildt företoges, eljest skulle i anmärkningsvärd mån fördröjas, att den vore af synnerlig vigt och betydelse, att den kunde genomföras utan väsentliga rubbningar i öfriga lagstadganden och att ej större meningsskiljaktighet i afseende på sättet för dess genomförande förefunnes. Jag skall söka visa, att intet af dessa vilkor i förevarande fall eger rum. Utsökningslagens totala omarbetning är af lagberedningen i det närmaste fullgjord. Visserligen har denna fråga blifvit fördröjd längre än väntadt och önskvärdt varit. Den komité, som först handlade ärendet, var kanske icke så fortfärdig, som man kunnat fordra. Vidare hafva efter lagbyråns och lagberedningens inrättande andra frågor kommit emellan, och vi hafva i ett föregående plenum erhållit upplysning om den tillfälliga omständighet, som föranledde, att utsökningslagen icke vid denna Riksdag blef föremål för pröfning. Vi kunna dock med fuil säkerhet antaga, att förslaget till utsökningslag kommer att underställas nästa riksdag. Jag vågar dessutom påstå, att äfven om Riksdagen nu fattar beslut i frågan, kommer detta icke att af Kongl. Maj:t sanktioneras förrän i sammanhang med öfriga förändringar i utsökningslagen. Då nemligen lagberedningen är sysselsatt med en sådan lag i sin heihet, kan väl icke Kongl. Maj:t sanktionera ett beslut af Riksdagen i denna fråga utan att först derom höra lagbyrån, som troligen icke kommer att behandla denna fråga lösryckt, utan i samband med den öfriga lagen, och då torde i allt fall frågan icke fortare vinna sin lösning än om vi, i af-"
i-SBMN5exforiDLe8hgUEWLt,riksdagen-records/data/1883/prot-1883--fk--050.xml,https://betalab.kb.se/prot-1883--fk--50/prot_1883__fk__50-011.jp2/_view ,12,1.0,0.0,N:o 50.
i-BRA33esjJDRWKbpJbNYSWK,riksdagen-records/data/1883/prot-1883--fk--050.xml,https://betalab.kb.se/prot-1883--fk--50/prot_1883__fk__50-011.jp2/_view ,12,1.0,0.0,12 Lördagen den 2 Juni.
i-P2GWr6EMDBbyQmaJTBi1f,riksdagen-records/data/1883/prot-1883--fk--050.xml,https://betalab.kb.se/prot-1883--fk--50/prot_1883__fk__50-011.jp2/_view ,12,0.0,0.0,"Vinner Nej, har Riksdagen lika med Första Kammaren beslutit, att ifrågavarande rubrik skall erhålla följande lydelse:"
i-G9iQA9xdVUpD5Dgyj8i3br,riksdagen-records/data/1883/prot-1883--fk--050.xml,https://betalab.kb.se/prot-1883--fk--50/prot_1883__fk__50-011.jp2/_view ,12,0.0,0.0,"Pass, tull-: för utrikes sjöfart:"
i-CnWxDKm43mLtCAApZ2Yckc,riksdagen-records/data/1883/prot-1883--fk--050.xml,https://betalab.kb.se/prot-1883--fk--50/prot_1883__fk__50-011.jp2/_view ,12,0.0,0.0,"för ÖPPen båbs..nssnsnnssssnsnn 1 Afdelningen: 15 öre, för annat fartyg s................. ; 7 50 öre"","
i-FnKCQNPNxq8Yvfx4nT7pa1,riksdagen-records/data/1883/prot-1883--fk--050.xml,https://betalab.kb.se/prot-1883--fk--50/prot_1883__fk__50-011.jp2/_view ,12,0.0,0.0,Vid omröstningens slut befunnos rösterna hafva utfallit sålunda:
