id,file,page_link,page_number,marginal_text,merged,text_line
i-StwXhbmrVXBrjBMwK2Lvhx,riksdagen-records\data\1868\prot-1868--ak--0508.xml,https://betalab.kb.se/prot-1868--ak--0508/prot_1868__ak__0508-028.jp2/_view ,29,0.0,0.0,g 2.
i-TmndTRGDK49kCgD4tw5Dwx,riksdagen-records\data\1868\prot-1868--ak--0508.xml,https://betalab.kb.se/prot-1868--ak--0508/prot_1868__ak__0508-028.jp2/_view ,29,0.0,0.0,"Sedan Riksdagens båda Kamrar, vid beräkningen af inkomsten utaf tullmedlen, stadnat i olika beslut, mellan hvilka alltså, jemlikt 65 & Riksdagsordningen, komme att skiljas genom gemensam omröstning; så blef nu, efler derom genom anslag förut meddeladt tillkännagifvande, sådan omröstning anställd öfver följande, af Bevillnings-Utskottet i dess Memorial N:o 20 föreslagna och af Kamrarne godkända voteringsproposition:"
i-jDwAqng9HB3C8w9nfmkgm,riksdagen-records\data\1868\prot-1868--ak--0508.xml,https://betalab.kb.se/prot-1868--ak--0508/prot_1868__ak__0508-028.jp2/_view ,29,0.0,0.0,"Den, som bifaller Bevillnings-Utskottets, af Andra Kammaren gillade förslag, att inkomsten af tullmedlen må upptagas till 13,500,000 riksdaler,"
i-F8nVmANZowFGUCPT9k7PFE,riksdagen-records\data\1868\prot-1868--ak--0508.xml,https://betalab.kb.se/prot-1868--ak--0508/prot_1868__ak__0508-028.jp2/_view ,29,0.0,0.0,| röstar ja;
i-923gGopqyrNFwF141EuF2K,riksdagen-records\data\1868\prot-1868--ak--0508.xml,https://betalab.kb.se/prot-1868--ak--0508/prot_1868__ak__0508-028.jp2/_view ,29,0.0,0.0,"Den det ej vill,"
i-WakekBvZKnY81CJD4sQwH9,riksdagen-records\data\1868\prot-1868--ak--0508.xml,https://betalab.kb.se/prot-1868--ak--0508/prot_1868__ak__0508-028.jp2/_view ,29,0.0,0.0,röstar nej;
i-7hjMEZhWu66UYusVPZJEir,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,Den 25 Januari.
i-MHc9kF66GS9umQBX5L7C18,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,&
i-AY2GgPkPVZrWenyDziGedi,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,i Stats-Utskottet:
i-NmgVCdpvVBCjwXR17YXKpm,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,"Herr B. F. Ekerot med oo. o.scscc-c. 133 röster, +. Nils AnderssON s sm rs rr rosea 126 >» , G. H. Stråle soo sr rr rr rr ra 116 » ÅA. Sköldberg. vi. ib röra 83 os J. H. Vougb sr ss orsro ss 74 , och Daniel Damielsson . .scrsrvov. 68 >»"
i-VDEDX62BG5PrhpCH1ZRQgV,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,i Bevillnings-Utskottet:
i-WK1J6ga1UikRz9aPm8iv6f,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,"Herr John Ericson med ......... 89 röster, » N. Willhoff smo ss rr rs saa 82 s Olof NUSSOW il ss oss TR wear 100 OC Wijh orre rr rer rs rr ra 75 oo» och . Friherre A. H. E. Fock sscc-cd4 og"
i-L6PBM2iZF1DksH1vvVVMSS,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,1 Banko-Utskottet:
i-HGUhJocErYvLeH1Ayej3kh,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,"Herr P. Östman med. os. socssocc. 118 röster, « B. W. Hessle so srss sr rs ra 65 om » VI Rehnström or sr rr sr svs 63 -» och » OJ SederhOolm so se sas sas rs ra 56"
i-Q95XVhWHYgWSieikTEMGbw,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,och i Lag-Utskottet:
i-78eMN837tyA9b2ksXxTmVN,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,"Herr 4. M. Rosenqvist med og VRT mn 8 99 röster, a JM ÄAMOFOR oc! 8 RR Ro ER KARE ä a 93 ov J. Rundbäck ossssorsrs rr. 68 » och » ÅA. Grenander sosse rr rss ra 51"
i-T4M3q2r8A87gWuGfj5pSeG,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,"Uppå hemställan af Herr Talmannen beslöt Kammaren, att de valde suppleanterne skulle ingå, hvar i sitt Utskott, i den ordning, de undfått röster."
i-JEhLc9RmX6dWeZFRZuQXe8,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,"Sammanträdet slutades klockan '/, till 3 e m."
i-BuYz7EA1HnGswZLRJRCsRL,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-001.jp2/_view ,2,0.0,0.0,In fidem H. Husberg.
i-PHFum5R4ZSkeGj4vjraLpD,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,Den 13 Mars. | 139
i-PDkWKvvdwhHdvBKXP4fV7M,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,"N:o 14, i anledning af Herr Grefve C. G. Mörners och Herr Erik Olssons motioner rörande enskilda banker;"
i-PYhoFJjy8ikEsK47bRnfXB,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,Lag- Utskottet:
i-PuvnDe1wKEpyrgreDTU3ox,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,"N:o 44, i anledning af väckta motioner, om ändring i vissa delar af gällande Konkurslag; :"
i-Le32BPzVoeQsKaKHQMJpXd,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,"N:o 45, i anledning af väckt motion, om ändring af den i gällande legostadga bestämda flyttningstid;"
i-HaoRwCVTLdpRBmyguBqwzF,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,"N:o 46, i anledning af väckt motion, om ett tillägg till 17 Kap. 18 $ Handels-balken, i fråga om rätt till betalning i konkurs för fordran på grund af borgen;"
i-BXzCwdk5A5WErE6ccT7D7o,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,"N:o 47, i anledning af väckt motion, om ändring i Kongl. Förordningen angående jords eller lägenhets afstående för allmänt behof den 14 April 1866;"
i-LSaSXzudyRtGoNQamuQRTo,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,":o 48, i anledning af väckt motion, om ändring i 2 Kap. 10 $ Strafflagen;"
i-QE6Yrfd9fJiiAxUateH3x,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,"N:o 49, i anledning af väckt motion, om skyldighet att underhålla bostadshus åt extra provincial-läkare;"
i-YQexz1RgCizCbYH5Ce6myW,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,"N:o 50, i anledning af väckta motioner, om ändring af gällande stadganden i fråga om skyldighet att bygga och underhålla allmänna vägar och broar;"
i-45zyZxq7zRFfyavHh7gPUZ,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,"N:o 51, i anledning af väckta motioner, rörande indelning och underhåll af byvägar;"
i-9XchcDUmnaqBUVdQVUAxfc,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,"N:o 52, i anledning af väckt motion, rörande rättighet för snöploglag att nedtaga vissa hägnader;"
i-Vh3zVq47n4pcrqkU5tzyrY,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,Andra Kammaren:
i-RUAazPvo8onWFLdsiU4MFp,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,"N:o 159, med delgifvande af Kammarens beslut öfver dess Tillfälliga Utskotts Betänkande N:o 10, i anledning af väckt motion om upphäfvande af stadgandet i 11 $ af Kongl. Instruktionen för Serafimerordens-gillet den 28 April 1791, i fråga om ordens-gillets rätt att lösa till skatte försålda hospitalshemman, då desamma säljas utom börd; samt"
i-Ep2xACTJBYF8eHP2XvjeiK,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,"N:o 160, med delgifvande af Kammarens beslut öfver dess Tillfälliga Utskotts Betänkande N:o 12, i anledning af väckt motion, om befrielse för skeppare å Svenska, från inrikes orter kommande fartyg eller båtar att, vid insegling förbi någotdera af inloppen Furusund, Södertelje, Sandhamn eller Dalarö, anlägga för undergående af tullvisitation."
i-FdrrpbjkiqE5JbdpGt7dJr,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,Kammaren åtskiljdes kl. 4 e. m.
i-RwYAzKV5eKPvx8CHEYmefX,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-037.jp2/_view ,38,0.0,0.0,In fidem 0. Brakel.
i-Td7DQe3NoTgCrDocuD1hpw,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,Den 14 Maj. 727
i-KvosZCrbMA6z2SBhjQaFZ9,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,Öfverläggningen var slutad: och blef Utskottets i dess Utlåtande N:o 77 gjorda hemställan af Kammaren afslagen.
i-YBbZct6RnoUn4vWPT1d1d7,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,8 >.
i-8zZa1h7d4MCMcPRe8P3TEH,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,"Herr Talmannen tillkännagat, att, enligt honom tillhandakommen skrifvelse från Hans Maj:t Konungens tjenstförrättande Öfverste-kammarherre, ankomma i morgon Onsdag, den 15 dennes, klockan half sju eftermiddagen till Kammarens samlingsrum tvenne Hans Maj:t Konungens Öfverste-kammarjunkare för att, enligt det för riksdagens afslutande utfärdade ceremoniel, inbjuda Kammarens ledamöter att följande dagen bevista gudstjensten i Storkyrkan och derefter infinna sig å Rikssalen."
i-5iMyXhFiLiGRrT6rHsN5pF,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,§ 6.
i-NSeLea3bLdwZ1dTawRQA6s,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,Anmäldes och bordlades första gången:
i-9hUYLmp8q9HunzYx8cFS6W,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,"Första Kammarens protokollsutdrag N:o 284, rörande Andra Kammarens Enskilda Utskotts Betänkarde N:o 43;"
i-LzW2CPbqDp8tjSMGP94ykB,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,"Stats-Utskottets Memorial N:is 99, 100, 102 och 103."
i-X8UBXS1tp4z2jF3uikQK9Z,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,Lag-Utskottets N:is 84—86.
i-D9dK3JAa9LoL5TADUGjo2a,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,§ 7.
i-HFr8NM5SSrnPwPQ9akaohh,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,"Föredrogos och godkändes följande af Kansli-deputerade afgifna förslag till 88 i Riksdagsbeslutet, nemligen:"
i-1bXSsVxUFDGYpjc8a53hf,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,"N:o 19, angående hvilande grundlagsförslag;"
i-9Yoog64BXV7gPxPcQ82Tvn,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,"N:o 20, om befrielse för nämndemän från vissa dem åliggande tjenstbarheter ;"
i-PbBu7tmPQuGNPcxrwX5eL2,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,"N:o 21, om förändrad lydelse af vittneseden;"
i-8XE36zBdpu7GGTSA2z9tne,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,"N:o 22, rörande åtgärder till domstols-arkivens bevarande;"
i-Ay9e751RUXzKRDrcGnv4ne,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,"N:o 23, i fråga om förhöjning i afgiftsrestitutionen vid utförsel at bränvin till utrikes ort;"
i-CKM3GZb7qMjLZ2FLhqzZmM,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,"N:o 24, om åtgärder till utötvande af kontroll å afverkningen af Kronans skogar i Norrland; och"
i-AJyM7DL3W99T9CtCRci73L,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,"N:o 25, slutmeningen i Riksdagsbeslutet."
i-2bZm2zWwRFrCQEH9hzWZUS,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,Sammanträdet afslöts kl. '/; 10 e. m.
i-GQ3chRRdWczH3xViSKWbD8,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-021.jp2/_view ,22,0.0,0.0,In fidem H. Husberg.
i-LSB5YKPDJ46axf14N7TfPi,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,392 Den 7 April. Härefter anmälte sig och yttrade:
i-EaRaGdQUxFHoVdVgUrxMbk,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,"Herr Ekman, Carl: Jag får anhålla, att de i dag första gången bordlagda Betänkandena må sättas främst på föredragningslistan till nästa plenum."
i-TPkBtoiW8udghQtkh4TvsG,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,Denna hemställan bifölls.
i-6jchBz6fsQMjy15oDqt8mL,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,Justerades två protokollsutdrag för dagens sammanträde.
i-4i4wn1JgGvkaX4xz376L5K,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,Kammaren åtskiljdes kl. 9 e. m.
i-TmGTSVy7EQcgkm4saBxadP,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,In fidem O. Brakel.
i-UX8nnx4kEPQCnzDJw6wRCZ,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,Onsdagen den 7 April 1869.
i-XgGBnfLzURSK9jU7hpmPJZ,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,Kammaren sammanträdde kl. 1 e. m.
i-TcWK2cPTFJLWQ6NZCpd6x9,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,Justerades fyra protokollsutdrag för den 3 dennes och protokollet för den 16 sistlidne Mars.
i-XLmdSGEgHCP2h735AvDAJo,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,Herr Hammarhjelm:
i-AbKTAYD9rQPfvYMe7pgs6w,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,"Herr Falk har anmodat mig att för Kammaren anmäla, att han är af sjukdom hindrad att tills vidare deltaga i Riksdagens arbeten, och får jag till bestyrkande häraf öfverlemna följande läkarebetyg:"
i-QD9PGL2jdbMYWTVR11eV4v,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,"Att Herr Majoren och Riddaren Otto Herm. Falk, för vårdande af sin helsa, tills vidare är i behof af ledighet från riksdagsgöromålen, varder under edelig förpligtelse intygadt."
i-YnEAnjHh7Z6H1CqErX3L2,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,Stockholm den 1 April 1869.
i-3TxKnN4pZ4ns3qa5wXk2DH,riksdagen-records\data\1869\prot-1869--fk--0405.xml,https://betalab.kb.se/prot-1869--fk--0405/prot_1869__fk__0405-024.jp2/_view ,25,0.0,0.0,H. A. Abelin.
i-AKFYi5R7rzGvXxMA8keSLY,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,"Den 21 April, f. m. 393 8 18."
i-RSXcTucBLquRomEURQyM1V,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,Anmäldes och bordlades:
i-V4e88mfGxmmGU37bxzTf1s,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,Andra Kammarens Andra Tillfälliga Utskotts Utlåtanden:
i-9XDcVUKga4mLUDJ1zCs4vd,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,"N:o 2 (i samlingen N:o 38), angående väckt förslag om befrielse rör Svensk kommun att utgifva ersättning för i Norge lemnadt understöd åt Svenska arbetare, och"
i-VGMTYSgAiwnbYwFKAfGp8e,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,"N:o 3 (i samlingen N:o 39) i anledning af väckta motioner, åsyftande åtgärder till hämmande af emigrationen."
i-LgQYrJ1QSvFqdGS2f8Wy1T,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,Sammanträdet afslutades kl. 11 e. m. In fidem
i-5C2UQT4N253cbdkhKEB561,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,H. Husberg.
i-3YQqBNyd86QKhAWXYH5uPY,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,Onsdagen den 21 April Kl. 10 f. m.
i-VMSMAo6XNU85zd8KvVC8Lv,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,§ 1.
i-36KUvz8NAmtZFcgwbBZMRn,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,"Upplästes och godkändes protokollet för den 14 dennes äfvensom protokollsutdrag rörande de beslut, som fattats vid gårdagens sammanträde."
i-9wt9h5bXLFLyApUMnFnHXs,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,g 2.
i-EkRoGwe5suGEoqR4bJrcL6,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-037.jp2/_view ,38,0.0,0.0,"Innan behandlingen af de å dagens föredragningslista uppförda ärenden började, tillkännagaf Herr Talmannen att ordet blifvit begärdt af Herr Svensén, som skriftligen anförde:"
