id,file,page_link,page_number,marginal_text,merged,text_line
i-EyhoHKAkhKNhF6ScGjAF9x,riksdagen-records\data\1954\prot-1954--ak--025.xml,https://betalab.kb.se/prot-1954-höst-ak--25/prot_1954_höst_ak__25-011.jp2/_view ,12,0.0,0.0,ringsanstalten å ena sidan och sjukvår-
i-TMqmKG28czvSkSKr7PN92u,riksdagen-records\data\1969\prot-1969--ak--007.xml,https://betalab.kb.se/prot-1969--ak--7/prot_1969__ak__7-016.jp2/_view ,17,0.0,0.0,"Vad beträffar frågan till mig, om jag anser att kostnaderna skall övervältras på kommunerna, vill jag säga att jag anser att vi skall ha statliga beredskapsarbeten. Men de statskommunala beredskapsarbetena innebär ju i många fall att staten övertar vissa kostnader som kommunerna annars skulle ha på grund av att vissa för kommunen angelägna byggnadsprojekt byggs med statsbidrag. Det tycker jag är absolut riktigt. Jag tycker inte att vi skall övervältra kostnader från staten på kommunerna, och det kommer vi inte heller att göra enligt utskottets förslag."
i-L5UEb949xUJdL61gYQWPRL,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,0.0,0.0,"Jag håller före, att man på detta sätt kunnat slita den ständigt återkommande tvisten, huruvida sådana barn, som äro födda af inom statskyrkan döpta, men sedermera till baptismen öfvergångna föräldrar, och hvilka barn icke undfått det heliga dopet, skola anses i legal mening, märk väl, mine Herrar, i legal mening, tillhöra svenska kyrkan eller icke, ty att de i rent kyrklig mening icke göra det, är tillräckligt tydligt. Nu är det visserligen sant, att Högsta domstolens pluralitet förklarat, att dessa icke döpta personer icke tillhöra svenska kyrkan; men det är icke Högsta domstolen, som stiftar lag i Sverige, utan Konungen och Riksdagen gemensamt, och ännu så sent som för ett år sedan har Riksdagen, efter hvad man kan sluta af ordalagen i dess i ämnet då aflåtna underdåniga skrifvelse, varit af den mening, att dessa odöpta personer qvarstode i svenska kyrkan. Jag tillhör icke deras antal, som vilja drifva någon ut ur kyrkan, men jag tror icke, att ett sådant utdrifvande sker genom att tydligt uttala hvad inom kristenheten allmänt erkännes, nemligen att den, som icke är döpt, icke heller tillhör kristna kyrkan. Om den lag, som nu är föreslagen, skulle antages, utan att denna, enligt min tanke, så ytterst vigtiga fråga ordnas, så skulle jag kunna tänka mig möjligheten, att en icke döpt person skulle kunna göra gällande samma rättigheter och samma inflytande på kyrkans angelägenheter, som alla andra dess medlemmar; och det anser jag vara långt ifrån rigtigt."
i-LGvzJVaqNwk5LqXzirn8mn,riksdagen-records\data\1883\prot-1883--fk--012.xml,https://betalab.kb.se/prot-1883--fk--12/prot_1883__fk__12-003.jp2/_view ,4,0.0,0.0,"Då jag icke har kunnat dela den uppfattning, som inom Stats-Utskottet i den förevarande frågan har gjort sig gällande, har jag ansett det vara min pligt att redogöra för anledningen dertill."
i-2kjjzMt91ywbkv6KsunsXB,riksdagen-records\data\1933\prot-1933--fk--011.xml,https://betalab.kb.se/prot-1933--fk--11/prot_1933__fk__11-001.jp2/_view ,2,0.0,0.0,"De i 31 $ meddelade föreskrifterna om restitution av skatt för malt, som av skattepliktigt bryggeri använts för tillverkning av svagdricka eller maltdricka, hade föreslagits ändrade, så att restitution skulle åtnjutas med olika belopp alltefter den skattesats, som tillämpats vid skattens utgörande."
i-PcRBcPQWS8jWS9qA6E5PxV,riksdagen-records\data\197576\prot-197576--071.xml,https://betalab.kb.se/prot-197576--71/prot_197576__71-042.jp2/_view ,43,0.0,0.0,"”— Bergqvist (s) 11, 81"
i-5KxsrKBL56SNuoZmkYkAW9,riksdagen-records\data\1916\prot-1916--ak--100.xml,https://betalab.kb.se/prot-1916--ak--100/prot_1916__ak__100-000.jp2/_view ,1,0.0,0.0,"Justerades protokollen för den 9, den 13, den 14 och den 15 innevarande juni samt denna dag."
i-Uc95uXAXnZ2Fi9eYNqtA4y,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,"År 1880 den 14 Februari sammanträdde Kamrarnes valmän för att utse Riksdagens Justitie-ombudsman; och befunnos, efter valsedlarnes öppnande, rösterna hafva utfallit sålunda:"
i-KE7itSZxW1vBQyW1D1uRsb,riksdagen-records\data\1881\prot-1881--fk--008.xml,https://betalab.kb.se/prot-1881--fk--8/prot_1881__fk__8-002.jp2/_view ,3,0.0,0.0,"N:o 4, i anledning af Riksdagens Justitieombudsmans hemställan om ändring i eller tillägg till förordningen den 16 Juni 1875 angående inteckning i fast egendom."
i-AP2rG5TjYnEXZAChp3JAV6,riksdagen-records\data\1905\prot-1905--ak--002.xml,https://betalab.kb.se/prot-1905--ak--2/prot_1905__ak__2-002.jp2/_view ,3,0.0,0.0,Torsdagen den 19 januari. Kl. 1 e. m.
i-RvNSxne2R9UvdUb7kVgVmK,riksdagen-records\data\1961\prot-1961--ak--017.xml,https://betalab.kb.se/prot-1961--ak--17/prot_1961__ak__17-040.jp2/_view ,41,0.0,0.0,I högermotionen i anslutning till föreliggande proposition har liksom under förra årets höstriksdag föreslagits dels att lånen skulle få formen av statliga garantilån — det har också LO förordat — och dels att lånen skattemässigt skulle betraktas som skördeskadeförskott. Det sistnämnda förslaget skulle innebära att »lånen» skulle tagas upp som inkomst det år man får dem och i stället bli avdragsgilla i
i-7r5mabNW9J25zM5Eb4HvsE,riksdagen-records\data\1883\prot-1883--fk--012.xml,https://betalab.kb.se/prot-1883--fk--12/prot_1883__fk__12-003.jp2/_view ,4,0.0,0.0,Herr Törnebladh:
i-7FWU21LZfq76x2gd3xeLYP,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,1.0,0.0,116
i-8o6DpB5eSZrNwofEBHHBtq,riksdagen-records\data\1915\prot-1915--ak--047.xml,https://betalab.kb.se/prot-1915--ak--47/prot_1915__ak__47-000.jp2/_view ,1,0.0,0.0,Onsdagen den 24 mars.
i-X3nyjQo9mrXuD59Kanh5U1,riksdagen-records\data\1969\prot-1969--fk--026.xml,https://betalab.kb.se/prot-1969--fk--26/prot_1969__fk__26-016.jp2/_view ,17,0.0,0.0,"Låt oss ta detta en smula piano! Transportväsendet har i dag en central plats i samhällsekonomin. Vi får inte här mer eller mindre handla i blindo. Transportekonomin har — jag vill särskilt understryka detta — förbättrats tack vare släpvagnarna. Släpvagnen har möjliggjort lägre personalkostnader per lastenhet. Man har också via s, k. påhängsvagnar kunnat genomföra en specialisering som varit till stort gagn för trafiken. Men det väsentliga är att släpvagnarna respektive påhängvagnarna ofta haft en mycket lägre användningsfrekvens eller lägre utnyttjningstid än själva dragfordonet. Det är detta som skiljer släpvagnen från lastbilen som transportmedel. Denna väsentliga faktor berörs över huvud taget inte i propositionen."
i-6XuBo8EkYrwYaY8d4w65rj,riksdagen-records\data\1946\prot-1946--ak--028.xml,https://betalab.kb.se/prot-1946--ak--28/prot_1946__ak__28-045.jp2/_view ,46,0.0,0.0,"Jag får som representant för Örebro län på det varmaste förorda, att man här söker skapa ett företag, som så småningom skall kunna bli bärkraftigt. Frågan är, om inte motståndet emot detta anslag helt enkelt bottnar däri, att man helst vill ha ett statligt verk att peka på som inte bär sig och som under alla förhållanden verkar undermåligt. Man vill helt enkelt inte ha ett företag, som så småningom skall visa sig kunna stå på egna fötter och som på sitt sätt bidrager till landets försörjning med olika produkter."
i-LDFQJBeBYQcb5ipoWjFztB,riksdagen-records\data\1962\prot-1962--ak--002.xml,https://betalab.kb.se/prot-1962--ak--2/prot_1962__ak__2-018.jp2/_view ,19,0.0,0.0,1. Vill herr statsrådet närmare redogöra för hur den danska åtgärden med importavgifter kunnat vidtagas inom EFTA-avtalets ram och accepteras av våra svenska förhandlare?
i-3pp4stp3AZcew7X5Uo5bHX,riksdagen-records\data\1868\prot-1868--ak--0508.xml,https://betalab.kb.se/prot-1868--ak--0508/prot_1868__ak__0508-007.jp2/_view ,8,0.0,0.0,"Vidare yttrade Herr Rosenberg, att den af Lag-Utskottet nu föreslagna grund för fördelning af landstingsskatten icke i allmänhet gillats af landstingen, utan endast godkänts och tillämpats i de särskilda fall, då uttaxerade landstingsmedel ansetts företrädesvis komma jordbruket till godo, men detta är icke med sanna förhållandet öfverensstämmande, ty då de särskilda landstingens yttrande i förevarande ämne af Kongl. Maj:t infordrades, var billighetskänslan hos 16 landsting så stark, att de uttalade sig för bifall till den nu föreslagna taxeringsgrunden."
i-icLbM771kaBuZW2UJdMjj,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,§ 7.
i-SF8wWANgRWvE9nE6gAxBr4,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,"Överläggningen förklarades härmed avslutad. Herr talmannen gav propositioner på 1:0) godkännande av utskottets förslag till lydelse av förevarande paragraf, 2:0) godkännande av 1 kap. 3 $ i det av herr Borell m. fl. regervationsvis framlagda förslaget till lag om arv samt 3:0) godkännande av paragrafen i den lydelse, som föreslagits i den av herr Åkerman m. fl. avgivna, vid paragrafen fogade reservationen; och fann herr talmannen den förstnämnda propositionen vara med övervägande ja besvarad. Votering begärdes likväl av herr af Ekenstam, varför herr talmannen för bestämmande av kontrapropositionen ånyo upptog de båda återstående propositionerna, av vilka därvid den under 2:0) angivna nu antogs till kontraproposition. I överensstämmelse härmed blev efter given varsel följande voteringsproposition uppläst och godkänd samt anslagen:"
i-RDZsbLbasgMmG11a31pJXw,riksdagen-records\data\1927\prot-1927--ak--026.xml,https://betalab.kb.se/prot-1927--ak--26/prot_1927__ak__26-009.jp2/_view ,10,1.0,0.0,(Forts.)
i-V8ELk4o1kJoBSbnkFtKEfD,riksdagen-records\data\1972\prot-1972--117.xml,https://betalab.kb.se/prot-1972--117/prot_1972__117-124.jp2/_view ,125,0.0,0.0,"§ 34 Obligatorisk testning av skyddshjälmar, m. m."
i-JHqT4jJAAxS3YVzrMt5dBD,riksdagen-records\data\1893\prot-1893--ak--021.xml,https://betalab.kb.se/prot-1893--ak--21/prot_1893__ak__21-060.jp2/_view ,61,0.0,0.0,"Der särskilda omständigheter föranleda behof af försäljningstidens inskränkning, eger Konungens befallningshafvande att, på framställning af kommunalstyrelse samt efter magistrats eller kommunalnämnds hörande, derom förordna,"
i-FY2tcmtdv9voVxohapZfWv,riksdagen-records\data\1971\prot-1971--076.xml,https://betalab.kb.se/prot-1971--76/prot_1971__76-005.jp2/_view ,6,0.0,0.0,"Slutligen har valberedningen som fullmäktig för återstående del av valperioden 1970—1973 efter herr Lars Eliasson beslutat föreslå dennes suppleant herr Antonsson, samt som suppleant för herr Antonsson herr Boo."
i-Vks2qmvtYj7QaxsnSEr1WB,riksdagen-records\data\1927\prot-1927--fk--008.xml,https://betalab.kb.se/prot-1927--fk--8/prot_1927__fk__8-012.jp2/_view ,13,0.0,0.0,"Emellertid vill jag erinra om, att vi för ögonblicket ingenting annat ha att räkna med och ingenting annat att hålla oss till än att ett fixerande av indexsiffran till 168 är en sänkning, som innebär en besparing på över fyra miljoner kronor."
i-3isH91Psqt83VWwQJXAZLA,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,kraterna Wivi-Anne Cederqvist
i-9HLgm1bgfCwGiUvWF2cVsi,riksdagen-records\data\198182\prot-198182--039.xml,https://betalab.kb.se/prot-198182--39/prot_198182__39-018.jp2/_view ,19,0.0,0.0,Vi moderater har kritiserat den tempoförlust som kom att uppstå i och med att man bara genomför marginalskattesänkningen fr. o. m. 1983 och inte redan från 1982 med tanke på vikten för samhällsekonomin — det är alldeles riktigt. Men vi har kunnat göra det därför att vi inte bundit oss för att införa avdragsbegränsningar utan föregående utredning eller att urholka inflationsskyddet på det sätt som nu har skett.
i-8DtNUi1qWN3e1TQxCYqwgZ,riksdagen-records\data\1923\prot-1923--ak--028.xml,https://betalab.kb.se/prot-1923--ak--28/prot_1923__ak__28-059.jp2/_view ,60,0.0,0.0,§ 6.
i-L93ATK5nQmJBn85m3ovtdu,riksdagen-records\data\1938\prot-1938--ak--006.xml,https://betalab.kb.se/prot-1938--ak--6/prot_1938__ak__6-011.jp2/_view ,12,0.0,0.0,nr 217 av herrar Janson i Frändesta och Liedberqg; nr 218 av herr Lindmark m. fl.;
i-E6uhBAGyFXXppA6TJKppGv,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,"Herr talman! Inte ens i denna korta replik kan herr Karlsson i Huskvarna vara korrekt. Det finns i kammaren icke någon rektor vid någon journalisthögskola; jag är lektor vid journalisthögskolan i Göteborg, vilket är någonting helt annat."
i-V8S2Bw9q1yGGqxkZjobJNS,riksdagen-records\data\197879\prot-197879--054.xml,https://betalab.kb.se/prot-197879--54/prot_197879__54-163.jp2/_view ,164,0.0,0.0,"Feldt, Kjell-Olof (s) 163, 166"
i-VQkqBJ8aRrWyWYWoagVPGC,riksdagen-records\data\1960\prot-1960--fk--001.xml,https://betalab.kb.se/prot-1960--fk--1/prot_1960__fk__1-014.jp2/_view ,15,0.0,0.0,"Elfner, Tord, e. rare,"
i-EfQPUkEXK4zX58rPeNMxPP,riksdagen-records\data\1967\prot-1967--fk--053.xml,https://betalab.kb.se/prot-1967-höst-fk--53/prot_1967_höst_fk__53-016.jp2/_view ,17,0.0,0.0,"Till detta, herr talman, skall jag bara ytterligare foga några allmänna synpunkter. Jag delar helt ordförandens i det sammansatta utskottet uppfattning ati dei är angeläget att så stor enighet som möjligt manifesteras inför ett beslut om förändring av riksdagens egna ombudsmannaämbeten. Vi har i utredningen genom att ställa förslag i några sammanhang eftersträvat en begränsning av arbetsvolymen i möjligaste mån."
i-RVz8vD2TstJ8bsYBXeismH,riksdagen-records\data\198586\prot-198586--051.xml,https://betalab.kb.se/prot-198586--51/prot_198586__51-055.jp2/_view ,56,0.0,0.0,kört än. Vi kommer nog att få tillfälle att resonera vidare i utbildningsutskottet och här i kammaren om denna fråga.
i-XotwnquBqy3xazcRmHtXFr,riksdagen-records\data\1935\prot-1935--fk--013.xml,https://betalab.kb.se/prot-1935--fk--13/prot_1935__fk__13-001.jp2/_view ,2,0.0,0.0,"nr 118, angående pension åt kaptenen i Värmlands regementes reserv G. W. Falk."
i-FzuF49xdiR9MgAXuBYSYfA,riksdagen-records\data\198990\prot-198990--011.xml,https://betalab.kb.se/prot-198990--11/prot_198990__11-114.jp2/_view ,115,0.0,0.0,35§ Svar på fråga 1989/90:23 om vidgad rätt till barnbidrag vid ut- INÄNjäRIS ANINGEN: 234006 van R Ae kn rr SR ARR RS ERNA Statsrådet Bengt Lindqvist Ingemar Eliasson (fp)
i-GPMzGmxRj4bCqiS2hhWhVX,riksdagen-records\data\1899\prot-1899--fk--030.xml,https://betalab.kb.se/prot-1899--fk--30/prot_1899__fk__30-010.jp2/_view ,11,0.0,0.0,Upplästes och godkändes statsutskottets förslag till Riksdagens skrifvelser till Konungen:
i-PvVudZDnC2qxPPmXEt3YYh,riksdagen-records\data\1972\prot-1972--117.xml,https://betalab.kb.se/prot-1972--117/prot_1972__117-124.jp2/_view ,125,0.0,0.0,is
i-C2fFVXp6BExkP3V3oVFH3j,riksdagen-records\data\1932\prot-1932--ak--044.xml,https://betalab.kb.se/prot-1932--ak--44/prot_1932__ak__44-062.jp2/_view ,63,1.0,0.0,Ang. anordnande av vissa buftfartsleder. (Forts.)
i-M3YKjnsWiF4QhgAT6TLXdd,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,"Överläggningen var härmed slutad. Herr andre vice talmannen gav propositioner dels på bifall till utskottets hemställan i denna punkt dels ock på bifall till den vid punkten fogade reservationen; och fann herr andre vice talmannen den förra propositionen vara med övervägande ja besvarad. Herr Gustafson i Vimmerby begärde emellertid votering, i anledning varav efter given varsel följande voteringsproposition upplästes och godkändes:"
i-M7rkL6LPxwznHsyjidGKPn,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-021.jp2/_view ,22,0.0,0.0,Friherre Sprengtporten:
i-LnLVzcnieJ82HN36we83Pq,riksdagen-records\data\1944\prot-1944--ak--004.xml,https://betalab.kb.se/prot-1944--ak--4/prot_1944__ak__4-002.jp2/_view ,3,0.0,0.0,"Därvid avgåvos 73 godkända valsedlar, samtliga med partibeteckningen"
i-KJ6vtQzNj3eUGVqRRwpTgb,riksdagen-records\data\1950\prot-1950--fk--027.xml,https://betalab.kb.se/prot-1950-höst-fk--27/prot_1950_höst_fk__27-006.jp2/_view ,7,0.0,0.0,Le deuil qui frappe la nation suédoise est vivement ressenti par la nation francaise. L”Assemblée nationale prie le riksdag de recevoir ses condoléances avec Passurance des profonds regrets que laisse votre vénéré souverain dans un pays auquel il avait donné tant de marques de son attachement et de son affection.
i-F3ty2tvDYZiBVAJyNQCT7P,riksdagen-records\data\198788\prot-198788--070.xml,https://betalab.kb.se/prot-198788--70/prot_198788__70-033.jp2/_view ,34,0.0,0.0,"Jag tycker att statsrådet i den sista delen av sitt korta svar ger uttryck för denna oro, genom att redovisa det brev som han har erhållit från televerket. Det står i svaret: ”Det gäller enligt verket om ideella föreningars teletaxor fortsättningsvis skall subventioneras av övriga kunder — — —.” Det retar mig litet grand att Folkrörelsesverige skall behöva ta emot allmosor, som kallas subventioner."
i-EBEMwFmb7cHePRgFL7Wo8v,riksdagen-records\data\1868\prot-1868--ak--0122.xml,https://betalab.kb.se/prot-1868--ak--0122/prot_1868__ak__0122-013.jp2/_view ,14,0.0,0.0,"Och utvisade, vid sammanräkning, röstsedlarne 70 ja mot 91 nej, . följd hvaraf motionen var afslagen. !"
i-VFgWUmbkifz2Gg49bdzroE,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,"Jag skall be att senare till statsrådet få överlämna en turlista som uppgjorts av personal vid SJ i Halmstad. Den är upprättad på grundval av den tidtabell som gäller från våren 1967. De som gjort upp tabellen är väl bevandrade med de lokala förhållandena och har mångårig erfarenhet av åkandetjänst. Enligt detta förslag skulle vinsten för verket — alltså SJ — bli att man minskade bortovarotiden från hemmastationerna Göteborg, Hälsingborg, Malmö och Halmstad med sammanlagt 26 timmar per dygn. Motsvarande vinst för verket i s. k. kvartstid skulle bli 10 timmar per dygn och tre överliggningar på bortastation skulle sparas. Detta skulle i kronor per år utgöra en aktningsvärd summa, som det finns all anledning att uppmärksamma i de ekonomiska beräkningarna."
i-8EK9s98spvYt5kzhvudUv5,riksdagen-records\data\1905\prot-1905--ak--062.xml,https://betalab.kb.se/prot-1905--ak--62/prot_1905__ak__62-035.jp2/_view ,36,1.0,0.0,36 Onsdagen den 17 Maj.
i-8bHiUiQ6egZVfMpp5X7KaS,riksdagen-records\data\1915\prot-1915--ak--047.xml,https://betalab.kb.se/prot-1915--ak--47/prot_1915__ak__47-000.jp2/_view ,1,1.0,0.0,Andra kammarens protokoll 1915. Nr 47. 1
i-LmEZEvV2JdeStnQtWAeGTB,riksdagen-records\data\1871\prot-1871--fk--0208.xml,https://betalab.kb.se/prot-1871--fk--0208/prot_1871__fk__0208-002.jp2/_view ,3,0.0,0.0,Lördagen den 11 Februari 1871.
i-PKfW9QkcATqKUBzKCGW47u,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,In fidem ÅA. von Krusenstjerna.
i-44SEgQj8g5CGurjTyTjNCS,riksdagen-records\data\197879\prot-197879--061.xml,https://betalab.kb.se/prot-197879--61/prot_197879__61-037.jp2/_view ,38,1.0,0.0,Nr 61
i-ScrBu7s3Bet1W7xMffqbxs,riksdagen-records\data\1971\prot-1971--076.xml,https://betalab.kb.se/prot-1971--76/prot_1971__76-005.jp2/_view ,6,0.0,0.0,"fullmäktig herr Antonsson, Johannes M. (c)"
i-DLxZVB9SF26hud6yDAiJVp,riksdagen-records\data\1932\prot-1932--fk--024.xml,https://betalab.kb.se/prot-1932--fk--24/prot_1932__fk__24-011.jp2/_view ,12,1.0,1.0,Ang. stöd åt den 10 juni 1929 och avgick den 6 juni 1930. Han intog samma hållning.
i-JbUcovLknmgTiJXRn6QcZ4,riksdagen-records\data\1935\prot-1935--fk--013.xml,https://betalab.kb.se/prot-1935--fk--13/prot_1935__fk__13-001.jp2/_view ,2,1.0,0.0,2 Nr 13. Måndagen den 4 mars.
i-6VqWvzP3121mS1xQtFRM6d,riksdagen-records\data\1952\prot-1952--fk--008.xml,https://betalab.kb.se/prot-1952--fk--8/prot_1952__fk__8-032.jp2/_view ,33,0.0,0.0,"Uppgiften att det är den största gruppen, som har under 20 hektar, kanske man får moderera något. Jag tror att det är ett mycket stort antal jordbruk mellan 20 och 30 hektar, som inte ha möjlighet att få någon som helst hjälp för detta ändamål. Det är ju inte såsom det var förr, att en lantbrukare kan under vintermånaderna gå ut och bryta sten och spränga sten och skärva och försälja skärven till vägkassorna. Vägkassorna köpa sig nu för tiden in i berg och sätta där upp stenkrossar och dylikt och tillgodogöra sig så mycket vägunhållsmaterial, som de behöva. Av den anledningen har man ingen annan möjlighet, när man skall göra en stenröjning, än att utnyttja de maskinella uppfinningar, som gjorts under de senaste åren. En gård på 10, 20 eller 30 hektar har ingen möjlighet — inte ens en gård på 50 eller 100 hektar torde ha det — att skaffa sig en sådan maskin, ty det skulle bli alldeles för dyrbart, utan man är hänvisad till organisationer eller till enskilda, vilka driva detta som yrke och ha stenröjningsmaskiner till uthyrning. Även mindre jordbruk få sålunda betala ut stora kostnader för detta. Det är därför, herr talman, som vi ansett att man från utskottets sida bort ytterligare understryka, att den nu sittande skattelagskommittén borde ta dessa frågor under omprövning."
i-ABozueBFPPHYJdyuiSiPw1,riksdagen-records\data\1948\prot-1948--ak--032.xml,https://betalab.kb.se/prot-1948--ak--32/prot_1948__ak__32-092.jp2/_view ,93,0.0,0.0,"Att man på kommunistiskt håll betraktar dessa tänkbara, ur demokratisk synpunkt gynnsamma verkningar som skäl mot ett svenskt deltagande i detta arbete veta vi redan förut. Det är bara här att konstatera den stora väsensskill-"
i-URRi9dzqi4UXYRoGgYURgr,riksdagen-records\data\1928\prot-1928--ak--015.xml,https://betalab.kb.se/prot-1928--ak--15/prot_1928__ak__15-036.jp2/_view ,37,1.0,0.0,Nr 10.
i-TQp7i84LmsXtW4gpbE3Dy2,riksdagen-records\data\1868\prot-1868--fk--0203.xml,https://betalab.kb.se/prot-1868--fk--0203/prot_1868__fk__0203-008.jp2/_view ,9,1.0,0.0,Riksd. Prot. 1868. 1 Afd. 1 Band. 11
i-XP4cN4EmfYHaXUXzEUmwbU,riksdagen-records\data\1896\prot-1896--ak--001.xml,https://betalab.kb.se/prot-1896--ak--1/prot_1896__ak__1-000.jp2/_view ,1,0.0,0.0,"Sammanträdet öppnades af representanten för Luggude domsagas södra valkrets herr Anders Persson i Mörarp såsom den äldste ledamot af dem, som de festa riksdagar bevistat, med följande helsningstal:"
i-YWFgfXM39fe5kkcBY1JrjA,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,"N:o 24, angående regleringen af utgifterna under riksstatens Nionde hufvudtitel;"
i-A1r65XymQYQ81nxkVAFbp5,riksdagen-records\data\1948\prot-1948--ak--004.xml,https://betalab.kb.se/prot-1948--ak--4/prot_1948__ak__4-063.jp2/_view ,64,0.0,0.0,"I anledning av propositionen väckta likalydande motionerna I:39 av herr Linderot m. fl. och II: 108 av herr Hagberg i Luleå m. fl., hade hemställts, att riksdagen måtte avslå förevarande proposition."
i-XY2TuLcdDfAw59ZFtFppRo,riksdagen-records\data\1875\prot-1875--ak--052.xml,https://betalab.kb.se/prot-1875--ak--52/prot_1875__ak__52-070.jp2/_view ,71,0.0,0.0,"begäran om votering bestriddes, lät Herr Talmannen för utrönande"
i-7XjyKjmh6dfu5qNzBdEwKx,riksdagen-records\data\1927\prot-1927--ak--026.xml,https://betalab.kb.se/prot-1927--ak--26/prot_1927__ak__26-009.jp2/_view ,10,1.0,0.0,10 Lördagen den 30 april.
